"ID" "ATX1_ChIP8TSS" "ATX2_ChIP8TSS" "ATXR7_ChIP8TES" "ATX1_ChIP7TSS" "ATX2_ChIP7TSS" "ATXR7_soiTES"
"16062" "AT3G24360" 2.91863 5.28482 12.17659 1.26965 7.94775 26.55863
"16069" "AT3G24420" -0.762770000000001 -2.52734 -2.27598 -3.44248 -5.06489 -1.4909
"16070" "AT3G24430" 2.19789 4.98618 29.90798 -0.44777 4.54232 46.65502
"16071" "AT3G24440" -1.54113 -0.21562 8.57928 -2.31652 -0.2471 16.94486
"16072" "AT3G24450" -1.44906 -3.79004 -0.31819 -1.19633 -2.54596 0.77344
"16073" "AT3G24460" -1.84903 -3.15715 -0.0953900000000001 -1.20303 -2.79469 1.7054
"16074" "AT3G24463" -0.85827 -1.94107 -2.59434 -0.894609999999999 -2.98876 -1.00118
"16075" "AT3G24480" -0.87113 -0.90126 0.0797899999999991 0.47655 0.47238 1.2912
"16076" "AT3G24490" -0.00802000000000014 -0.86533 1.81468 -0.0775499999999987 -0.717559999999999 3.54869
"16077" "AT3G24495" 5.56799 5.53139 1.87836 5.65323 4.57023 1.82013
"16078" "AT3G24500" 3.80402 7.09688 17.20628 3.59627 4.34887 14.84495
"16079" "AT3G24503" -0.52896 0.74488 22.66584 1.19398 0.416580000000001 17.6064
"16080" "AT3G24506" -0.0628199999999994 1.17026 10.21885 1.40806 1.82846 7.24803
"16081" "AT3G24508" -2.63249 -2.70588 -2.99224 -4.05885 -4.98186 -4.40347
"16082" "AT3G24510" -2.8449 -3.3755 -3.96317 3.18199 0.38843 0.31
"16083" "AT3G24514" -3.44873 -3.65068 -0.20684 -1.13312 -1.99253 0.6426
"16084" "AT3G24515" 5.95889 8.98519 0.36625 4.30697 8.69607 -1.5296
"16085" "AT3G24517" -2.16698 -3.14258 -2.26009 0.81083 -0.77465 -1.81983
"16087" "AT3G24520" -1.78886 -1.40223 6.47829 1.32616 2.54851 6.82831
"16088" "AT3G24530" 1.34588 1.1319 11.84233 1.99282 3.71151 25.38475
"16089" "AT3G24535" -1.17005 -2.23939 -4.37699 -1.499 -3.26502 -1.69775
"16090" "AT3G24540" -2.46079 -1.78116 -3.16732 -0.681 -0.66262 -0.3032
"16091" "AT3G24542" -0.83598 -2.26269 0.79593 -2.82516 -2.65699 1.62712
"16092" "AT3G24550" 1.51697 1.64031 31.92955 1.50194 2.57659 111.61404
"16093" "AT3G24560" 7.504 8.2532 11.14193 0.752400000000002 5.5127 6.17051
"16094" "AT3G24570" 3.6888 9.6954 9.98009 6.546 12.9881 5.97241
"16095" "AT3G24580" -1.32317 -1.58628 -2.8967 -1.2854 -3.32011 0.13028
"16096" "AT3G24590" 4.91934 9.81604 4.90253 1.55797 8.83487 0.35325
"16097" "AT3G24600" 0.92749 -0.89771 2.91293 -1.4923 -3.12703 1.47736
"16098" "AT3G24605" -1.72868 -2.11216 -3.32649 -2.33521 -2.29629 -1.85853
"16099" "AT3G24610" -2.31067 -2.84637 -1.86215 -1.10821 -2.43527 -3.50232
"16100" "AT3G24620" -1.41241 -1.73324 -3.59707 -0.98273 -4.09625 -1.46462
"16101" "AT3G24630" 1.2384 9.19499 -1.40057 3.18152 8.94478 -1.18543
"16102" "AT3G24640" -2.80059 -2.61864 -3.27875 1.74092 -1.65977 -1.19418
"16103" "AT3G24650" -1.40836 -3.49447 -2.38743 -0.27154 -2.32466 -1.65027
"16104" "AT3G24660" 2.48155 9.75455 8.65894 1.84149 13.403 6.10689
"16105" "AT3G24670" -0.44332 -1.14277 8.48389 -1.96451 -3.54183 6.03089
"16108" "AT3G24690" -2.99158 -4.67138 -3.78809 2.11256 -0.96815 -5.04381
"16109" "AT3G24700" -1.17411 -2.41857 -3.46976 -0.80648 -3.04421 -2.03911
"16110" "AT3G24715" 1.36579 3.64644 -1.35277 2.12454 3.60118 1.30554
"16111" "AT3G24730" 2.57495 3.62928 2.4354 1.73469 4.54244 -1.93595
"16112" "AT3G24740" 1.57864 1.64776 14.48453 1.56514 3.79454 5.59964
"16113" "AT3G24750" -2.50915 -2.92698 -2.94448 -0.86253 -1.38352 -4.36843
"16114" "AT3G24760" 1.83685 2.29699 14.88248 -1.93956 0.501099999999999 2.88208
"16115" "AT3G24770" -3.37553 -2.91889 -1.30507 -1.22218 -3.20971 -0.36679
"16116" "AT3G24780" -1.88841 -3.01423 -2.88084 -0.44108 -0.0268000000000002 -2.69838
"16117" "AT3G24790" -2.46079 -3.45935 -3.16729 -2.499 -4.01272 -2.27732
"16118" "AT3G24800" 0.657029999999999 2.5838 2.89699 8.87402 10.96592 5.18003
"16119" "AT3G24810" 0.0849200000000003 1.86611 5.1095 1.93008 3.51751 0.20122
"16120" "AT3G24820" 6.46084 8.07214 9.26385 1.00434 8.17054 4.88196
"16121" "AT3G24830" 4.65385 5.22945 31.26095 1.53261 5.98321 24.65958
"16122" "AT3G24840" 0.34015 3.30945 2.10113 3.11255 7.80934 2.80973
"16123" "AT3G24850" 0.48234 1.22076 -1.79851 0.47033 -0.46911 0.28513
"16124" "AT3G24860" 1.51652 4.99039 4.96612 4.52731 9.60961 1.019
"16125" "AT3G24870" 0.47512 0.90125 5.31629 0.16954 0.58178 1.39032
"16126" "AT3G24880" 0 0 0.668511 0 0 0.696568
"16127" "AT3G24890" 4.01104 6.30974 -1.22549 2.16237 5.73313 1.60084
"16128" "AT3G24900" 0.58172 0.22013 -1.36875 1.29503 1.32985 1.58841
"16130" "AT3G24929" 8.19879 5.81619 -0.445641 3.2438 5.2906 -1.627671
"16131" "AT3G24982" -0.64886 -0.1889 -1.32103 -1.20878 0.72119 -0.52108
"16132" "AT3G25010" 0.6965 1.28632 1.06651 0.40183 0.30539 -0.78924
"16133" "AT3G25011" -0.16986 -1.30155 1.78277 1.73516 1.1362 0.61406
"16134" "AT3G25013" 3.90207 3.14045 3.02432 6.99374 6.23066 0.58778
"16135" "AT3G25020" 1.43689 0.62236 0.17519 2.05557 3.24098 1.04895
"16136" "AT3G25030" -0.29708 2.29699 2.41952 2.21935 5.4558 -0.52898
"16137" "AT3G25040" 2.07067 1.66216 16.45825 1.49523 1.9402 10.97698
"16138" "AT3G25050" -0.80003 -1.43427 -0.54107 -0.38503 -1.68749 -1.93595
"16139" "AT3G25060" 1.40306 4.91339 1.92606 -0.93291 5.09704 2.51443
"16140" "AT3G25070" 3.52109 5.33129 23.3185 0.93538 6.8135 16.42004
"16141" "AT3G25080" -0.70092 1.03672 -2.97633 1.94877 2.41017 -2.54635
"16142" "AT3G25090" -2.10187 -2.2185 -1.40062 -1.02585 -1.632972 -1.9792
"16143" "AT3G25100" 4.51784 2.91386 3.80426 5.3453 4.34839 2.09932
"16144" "AT3G25110" 5.80329 7.55429 3.77242 6.81707 10.41237 1.84133
"16145" "AT3G25120" 2.32633 1.95804 9.15239 0.803189999999999 0.80514 5.748
"16146" "AT3G25130" -0.67564 -0.86565 -1.55974 -0.50475 -0.66275 -3.4848
"16147" "AT3G25140" 1.88954 1.95967 22.47484 1.74092 2.16129 19.18378
"16148" "AT3G25150" 2.0756 4.76464 23.00009 -0.247100000000001 3.5739 22.16076
"16149" "AT3G25160" -2.52801 -2.55405 -2.10092 -1.54258 -1.32729 -0.21476
"16150" "AT3G25165" -1.85396 -3.95206 -3.24691 -0.47362 -4.70497 -3.86996
"16151" "AT3G25170" -2.77468 -3.92114 -1.63929 -1.8261 -5.28626 -1.66045
"16152" "AT3G25180" -2.32053 -3.22999 -3.40609 -1.66184 -2.93352 -3.84001
"16154" "AT3G25190" -2.83891 -3.07574 -4.186 -2.62448 -4.06845 -5.12858
"16155" "AT3G25200" 0.226669999999999 0.55777 -3.19916 1.06081 -3.431 -3.01119
"16156" "AT3G25210" -0.23391 0.0849599999999997 3.29499 3.16284 2.68692 1.80261
"16157" "AT3G25220" 5.15509 13.10399 14.89833 6.74185 17.08505 9.72201
"16159" "AT3G25230" 1.35892 4.48785 10.45758 3.40757 5.62257 29.36011
"16160" "AT3G25240" -0.3369 -1.60456 -3.0559 -3.20349 -2.93282 -1.66412
"16161" "AT3G25250" -1.19339 -0.03287 -2.11681 -1.3036 0.0848800000000001 4.59905
"16162" "AT3G25260" -1.34519 -2.90076 -3.9791 -1.24087 -4.48361 -1.59913
"16163" "AT3G25265" -3.17122 -3.47294 -3.11961 0.13124 -1.52192 -2.23861
"16164" "AT3G25270" -0.70797 0.10455 -3.72444 -2.23463 -2.46236 -3.45484
"16165" "AT3G25280" -0.162369999999999 -2.72303 -3.70851 2.07472 -1.27262 -0.16729
"16166" "AT3G25290" -3.24874 -2.69535 -2.29187 -0.875920000000001 -3.26544 -1.58443
"16167" "AT3G25400" 0.73245 3.05872 15.15305 -1.41041 1.19229 19.25105
"16168" "AT3G25410" 2.29999 5.6667 15.2645 6.48325 8.41925 19.17495
"16169" "AT3G25420" -1.25418 -2.62364 -2.5466 -0.13888 1.21888 -1.77009
"16170" "AT3G25430" 1.31504 3.3177 3.75652 2.9866 7.0065 4.98789
"16171" "AT3G25440" 2.87194 6.91834 3.05625 1.76583 6.92405 2.67013
"16173" "AT3G25460" -2.04752 -2.29377 -1.30511 -3.07754 -3.90211 -2.08517
"16174" "AT3G25470" 2.60235 4.43389 29.97169 -1.15274 2.38316 8.92178
"16175" "AT3G25480" 0.97481 3.49656 30.05134 1.37644 6.17581 9.0401
"16177" "AT3G25490" -1.30043 0.353499999999999 -2.94453 0.74092 -1.24455 -1.48441
"16178" "AT3G25493" -0.6981 -1.58335 -1.3847 -0.88791 -1.13407 -1.6028
"16180" "AT3G25500" -1.06345 -1.18987 25.99249 0.369290000000001 5.0414 16.15836
"16181" "AT3G25505" -0.471780000000001 0.697939999999999 -0.74799 -0.23992 0.63787 1.28944
"16182" "AT3G25510" 1.73642 2.74385 0.2866 1.21842 2.8817 0.427
"16183" "AT3G25520" 3.10185 3.07925 61.6464 3.37644 6.72976 35.64904
"16184" "AT3G25530" 3.89458 7.02683 20.62844 3.14415 11.15948 9.97351
"16185" "AT3G25540" 2.65908 2.25668 10.33018 -0.00764000000000031 4.90243 7.42259
"16186" "AT3G25545" 3.48924 7.01574 13.56134 3.70355 7.75427 5.7978
"16187" "AT3G25550" 0.2909 -0.864520000000001 14.10253 -0.64316 -1.13343 2.85071
"16188" "AT3G25560" -0.50561 1.47521 14.97798 -1.24662 4.73616 2.38586
"16189" "AT3G25570" 1.07868 -0.85853 0.11152 2.11878 0.139480000000001 0.79972
"16190" "AT3G25573" -1.45655 -0.952579999999999 -1.94177 -4.69438 -3.20949 -3.65294
"16191" "AT3G25580" 0.141649999999999 2.07507 5.33229 0.224639999999999 1.85717 0.61492
"16192" "AT3G25585" 0.0720599999999996 1.17528 5.10943 2.62788 5.84384 5.33206
"16193" "AT3G25590" -1.43126 -1.43897 0.19118 -2.32228 -0.82917 0.400720000000001
"16194" "AT3G25597" -0.82338 -2.21705 -3.27873 -0.95735 -1.46606 0.0330699999999995
"16195" "AT3G25600" -3.40142 -4.00256 3.83609 -0.79979 0.19492 5.61066
"16196" "AT3G25610" -2.29569 -1.57251 5.44368 -2.37304 -2.93303 6.79982
"16197" "AT3G25620" -2.52651 -3.72465 -0.68425 -1.43626 -5.78452 1.9634
"16199" "AT3G25640" -3.09457 -1.82453 -1.95766 -4.22887 -3.87409 -2.7532
"16200" "AT3G25650" -2.49718 -3.19276 -4.85449 -3.68146 -3.6528 -4.20397
"16201" "AT3G25655" -3.05624 -3.46517 0.70046 -2.92667 -4.70497 -4.36616
"16202" "AT3G25660" 2.28846 2.21525 10.60084 0.0172699999999999 2.96456 6.83715
"16203" "AT3G25670" -1.30043 -2.11135 -0.84345 -1.0517 -2.01983 -3.02872
"16204" "AT3G25680" 2.10644 2.65746 8.13369 5.23227 6.78475 3.45515
"16205" "AT3G25690" 3.22116 2.73143 44.69485 0.18729 3.57346 31.08949
"16206" "AT3G25700" -0.60154 1.50451 0.0319500000000001 -0.39126 2.24425 0.54539
"16207" "AT3G25710" -2.7021 -2.76658 -1.44827 -3.70061 -4.3447 -1.48355
"16208" "AT3G25717" 0.0665100000000001 -0.612819999999999 2.19664 3.49617 0.94255 -2.52289
"16209" "AT3G25720" -3.94077 -4.18952 -0.35011 -0.67384 -2.38032 -1.07946
"16211" "AT3G25727" -2.99309 -3.42213 -3.18328 -1.79403 -3.68102 -4.37579
"16212" "AT3G25730" -2.06144 -1.67659 -1.97356 1.14369 1.16413 1.30922
"16213" "AT3G25740" 2.06962 13.69494 -1.46421 2.63411 16.25483 2.30758
"16214" "AT3G25750" -2.98515 -2.76577 -2.05319 0.72847 -1.96459 -3.22172
"16215" "AT3G25760" 0.13011 1.03607 -1.40055 -4.42428 -5.28578 1.38665
"16216" "AT3G25770" -2.16143 -0.725160000000001 1.65546 -2.34814 -2.82199 1.64183
"16217" "AT3G25780" 1.04142 0.26076 -2.19639 1.26247 -2.07464 4.12686
"16218" "AT3G25790" -2.29225 -2.70118 -2.16457 -0.20257 -1.46606 -1.98428
"16220" "AT3G25800" 4.84829 4.13449 13.25889 4.2002 6.9792 6.938
"16221" "AT3G25805" 2.15076 4.98765 8.0064 3.74138 8.6679 7.94741
"16222" "AT3G25810" -1.7715 -3.20052 -3.40608 -2.17189 -6.58781 -0.96614
"16224" "AT3G25820" 0 0 0 0 0 0
"16226" "AT3G25830" 0 0 0 0 0 0
"16227" "AT3G25840" 3.83891 2.80897 0 1.48948 5.45606 0
"16228" "AT3G25850" -1.29444 -1.62803 -2.22822 -2.65609 -4.2621 -2.12021
"16229" "AT3G25855" -1.65504 -2.23939 -2.33965 0.18106 0.472239999999999 -1.54572
"16230" "AT3G25860" 0.720199999999999 3.0989 14.13433 1.38843 6.53645 7.58113
"16231" "AT3G25870" -3.42882 -2.78811 2.30806 2.04981 2.16051 -0.7008
"16232" "AT3G25880" 1.99059 3.31885 -0.63657 1.90424 5.40116 0.888170000000001
"16233" "AT3G25882" -1.28651 0.70653 0.20705 0.4392 2.41017 -3.29687
"16234" "AT3G25890" 0.55793 3.25943 23.07964 2.30125 4.73575 6.87437
"16235" "AT3G25900" -1.6242 -1.22613 -1.33688 0.4392 0.19507 -1.27897
"16236" "AT3G25905" -1.90127 -1.24021 -1.44833 -1.60533 -1.96431 -0.0825
"16237" "AT3G25910" 1.32747 0.56716 39.4264 4.88026 6.59072 22.47588
"16238" "AT3G25920" 5.40629 6.55399 39.8402 3.50816 7.06246 23.13139
"16239" "AT3G25930" -0.63132 -0.94788 2.3399 -0.59288 -1.32722 -0.365920000000001
"16240" "AT3G25940" 4.95314 7.15074 6.19179 3.11255 10.30134 -0.977720000000001
"16241" "AT3G25950" 2.25418 3.30086 -2.38736 -0.681470000000001 0.694699999999999 -2.01056
"16242" "AT3G25960" -0.55442 -0.25381 -0.87532 -1.27153 -0.96801 -1.38352
"16243" "AT3G25970" 2.79934 2.64338 -1.48016 1.75337 2.32756 -1.86956
"16244" "AT3G25980" 1.8358 2.37258 1.16205 3.15614 1.33063 1.68194
"16245" "AT3G25990" 2.43575 2.14435 1.2098 0.47655 2.90899 1.60593
"16246" "AT3G26000" 1.63282 1.39849 17.34954 1.08718 1.63474 19.55276
"16247" "AT3G26010" 2.12485 5.42479 -0.0316800000000006 -0.16567 2.38361 2.28498
"16248" "AT3G26020" 5.43514 6.86974 14.8825 1.0857 3.3253 20.30786
"16249" "AT3G26030" 3.12825 7.63055 6.47829 3.63985 11.10545 5.27443
"16250" "AT3G26040" 0.93649 2.61991 0.620900000000001 2.81035 3.62862 3.69931
"16251" "AT3G26050" 1.42102 0.0438499999999999 2.86518 1.62789 1.6073 5.96227
"16252" "AT3G26060" 7.45669 12.32859 58.31975 3.24999 12.82199 14.80846
"16253" "AT3G26070" 1.14845 4.93515 40.79519 2.63411 5.95463 23.25864
"16254" "AT3G26080" 5.16454 5.92934 26.83605 1.41381 4.57021 27.49703
"16255" "AT3G26085" 7.39049 9.88059 20.78765 4.11208 8.08688 10.03713
"16256" "AT3G26090" 6.2182 5.9402 8.24514 4.48277 3.13097 9.11755
"16257" "AT3G26100" 2.15718 6.57859 7.05128 0.954050000000001 7.47824 3.55604
"16258" "AT3G26110" -0.83474 -0.40742 -0.525130000000001 -2.66231 0.16805 1.65058
"16259" "AT3G26115" 12.40499 41.47049 3.1676 7.23805 51.89075 4.78475
"16260" "AT3G26120" -1.32766 4.41655 -2.78532 -2.3931 0.308 -2.04052
"16261" "AT3G26125" -0.9084 -1.22419 -0.06359 -2.23463 -1.8532 0.2939
"16262" "AT3G26130" 0.54894 2.49511 -0.62066 0.13077 1.2198 -0.3405
"16263" "AT3G26135" 4.67309 10.76279 0.0319399999999996 3.28163 10.80053 -0.76805
"16264" "AT3G26140" -1.43769 -2.87259 -1.97363 -0.24615 -0.91277 -3.030981
"16265" "AT3G26150" -1.30448 -1.0581 -3.24692 0.31994 -0.0821000000000001 -3.24799
"16266" "AT3G26160" -0.18079 -0.53448 -4.32926 -2.87592 -1.88121 -4.90422
"16268" "AT3G26170" -0.2495 1.06942 -0.0953900000000001 1.74808 3.3786 1.85149
"16269" "AT3G26180" 0.30958 1.31562 7.94268 -2.68053 0.250369999999999 8.39612
"16270" "AT3G26190" -1.16362 -2.82484 -4.1064 0.652330000000001 -4.37277 -6.42083
"16271" "AT3G26200" -0.875620000000001 -1.16542 -1.87806 -4.51862 -6.11644 -2.80802
"16272" "AT3G26210" -0.98504 0.69357 -0.30227 -1.37257 0.22307 0.22382
"16273" "AT3G26220" -1.28546 0.91937 7.32183 0.60874 0.94298 0.88168
"16274" "AT3G26230" -0.0762999999999998 -0.46132 6.84444 1.72176 0.47259 3.84399
"16275" "AT3G26235" -0.78805 -2.01472 -2.14865 -0.196330000000001 -0.96758 -2.86425
"16276" "AT3G26237" -1.06706 -1.10051 5.53923 0.14945 -1.38274 0.86924
"16277" "AT3G26240" -1.38739 1.38311 14.99384 0.77253 3.82234 11.57635
"16278" "AT3G26250" -1.37964 -1.64826 -1.52793 1.31418 -0.30411 -2.05154
"16281" "AT3G26270" -3.46908 -2.97247 -4.66348 -3.85771 -5.14786 -3.79762
"16282" "AT3G26280" -0.584630000000001 2.00742 -1.46419 -0.4607 0.91547 -0.0364399999999998
"16283" "AT3G26290" -0.90047 0.61215 4.13854 2.11878 3.57289 1.51607
"16285" "AT3G26300" -0.17118 5.20875 10.37793 -0.27201 6.67477 5.56241
"16286" "AT3G26310" 0.66584 3.25279 2.0216 -2.10245 0.887890000000001 5.22102
"16287" "AT3G26320" 0.30077 1.35463 -1.75075 0.66525 1.02615 0.88082
"16288" "AT3G26330" -2.73593 -1.33377 -3.21508 -3.20302 -1.79811 -0.26958
"16289" "AT3G26340" 9.12943 6.85073 3.19942 3.23752 5.95502 0.45187
"16290" "AT3G26350" -0.14484 -0.833600000000001 4.85479 -3.60627 -1.52044 2.30617
"16291" "AT3G26360" 5.59234 7.13004 -1.14588 5.44588 9.22168 -1.74889
"16292" "AT3G26370" 5.93603 8.81183 11.36485 4.52777 12.07344 7.23107
"16293" "AT3G26380" 3.8519 7.1089 3.00841 5.03065 10.85545 -0.24103
"16294" "AT3G26395" -1.05181 2.15585 4.95027 0.54024 3.48958 9.06276
"16295" "AT3G26400" 4.47956 10.34953 26.56549 2.46409 11.04957 20.2406
"16296" "AT3G26410" 4.90055 23.01145 26.40629 3.09293 22.31913 20.0886
"16297" "AT3G26420" 4.4986 22.4748 4.58424 3.48898 23.75918 4.3792
"16298" "AT3G26430" 4.4986 22.4748 5.34824 3.48898 23.75918 7.1084
"16299" "AT3G26440" -0.394080000000001 -0.37764 -0.54108 -0.96405 -0.49648 -1.69266
"16300" "AT3G26445" 2.16018 5.62719 5.85755 2.25672 7.11753 4.93815
"16301" "AT3G26450" 0.33354 -0.81547 -0.62064 -1.0517 -2.57361 1.64972
"16302" "AT3G26460" -2.20169 -3.13838 -0.30232 -1.97027 -2.68408 -2.00915
"16303" "AT3G26470" -1.96743 -2.01003 -0.65248 -0.03301 -2.0472 -2.85549
"16304" "AT3G26480" 3.75684 11.18894 -0.25454 4.14373 14.48283 -1.93823
"16306" "AT3G26490" -0.96364 2.74551 -2.0213 0.69686 4.48704 -0.527570000000001
"16307" "AT3G26500" -2.15887 -2.31223 0.54128 -1.58042 -2.73931 -1.62541
"16308" "AT3G26510" -1.12335 -0.857390000000001 7.67215 0.14992 1.08103 6.51558
"16309" "AT3G26520" -1.46016 -1.78099 15.50325 -0.17048 0.13919 10.24537
"16312" "AT3G26539" 1.14889 -0.19797 3.18352 -1.4607 -0.05375 -0.73583
"16313" "AT3G26540" 2.02336 5.94729 -2.40331 1.93537 3.68477 -3.43874
"16314" "AT3G26550" -0.343330000000001 -1.72709 -0.11125 -0.882149999999999 -0.66275 1.86111
"16315" "AT3G26560" 4.37124 24.79804 16.25129 1.53307 24.78334 10.63785
"16316" "AT3G26570" 3.19479 7.67249 14.40498 3.03593 7.36753 4.46454
"16317" "AT3G26580" 1.61247 1.91937 17.82704 2.59005 3.71187 24.28322
"16318" "AT3G26590" -2.36934 -2.70394 3.80425 -1.44154 -1.18931 1.6096
"16319" "AT3G26600" -0.340780000000001 0.51422 10.37794 -1.10868 2.90924 6.06962
"16320" "AT3G26610" -2.48581 -2.17044 -4.36109 -0.55458 -0.60795 -2.01056
"16323" "AT3G26616" -2.4096 -3.20295 -1.83034 0.56515 -1.05111 -1.94331
"16324" "AT3G26618" -0.380590000000001 0.624619999999999 2.11701 3.40182 3.93295 1.612426
"16325" "AT3G26630" 2.91325 4.06404 4.36134 4.54645 7.25579 3.66709
"16326" "AT3G26640" 3.28133 4.46009 16.53779 4.40182 6.9511 10.71614
"16327" "AT3G26650" 6.30814 14.71014 82.11548 0.4693 10.8289 17.96893
"16328" "AT3G26670" 5.58934 10.49394 14.22982 3.31327 9.83127 6.90351
"16329" "AT3G26680" 6.15589 9.92169 7.62428 4.48948 9.69278 1.29905
"16330" "AT3G26690" 2.54966 6.10849 7.52878 2.48948 12.12924 2.03433
"16331" "AT3G26700" -0.33196 1.36677 6.41469 -1.08283 4.23749 2.15047
"16332" "AT3G26710" 3.61708 5.45934 10.9988 1.94206 5.26258 6.20784
"16333" "AT3G26720" 3.52607 5.10354 17.11078 1.55845 5.927 12.60687
"16334" "AT3G26730" 1.47671 4.86479 19.45064 1.81611 8.39164 12.84963
"16335" "AT3G26740" -0.320869999999999 0.0394799999999993 4.42494 0.11115 2.10673 4.044896
"16336" "AT3G26742" -3.31297 -2.0335 -1.17768 -1.0014 -1.9921 0.22749
"16337" "AT3G26744" 1.74479 3.03946 18.90944 4.18822 7.61537 8.54023
"16338" "AT3G26750" 0.53951 2.87824 -0.74799 -0.0267900000000001 2.05082 -1.4909
"16339" "AT3G26760" -0.156820000000001 -3.0589 -1.54381 -1.76289 -2.68387 -1.14445
"16340" "AT3G26770" -0.9876 -0.99709 -1.97355 -3.3855 -2.24106 -2.39432
"16342" "AT3G26780" 2.13278 3.19679 12.87689 -0.80695 4.73689 3.48369
"16343" "AT3G26782" 2.56508 5.73674 -0.66838 3.00481 6.48121 -1.18684
"16344" "AT3G26790" -2.97317 -3.13643 -2.65802 -2.03971 -4.78815 -0.80395
"16345" "AT3G26800" -1.037017 -1.359332 -0.58889 0.4023 -0.885759 -0.233126
"16347" "AT3G26810" 0.22518 3.72122 45.31559 2.45164 4.79181 15.01026
"16348" "AT3G26820" -2.59268 -3.23582 -3.5175 -2.08377 -5.20344 -2.4367
"16349" "AT3G26830" -2.04303 -3.02605 -2.33969 -0.67431 -2.62899 -0.24697
"16350" "AT3G26840" -0.61097 2.30719 1.11432 -3.73175 0.528180000000001 0.00312000000000001
"16351" "AT3G26850" 3.16549 5.54109 2.18075 0.822340000000001 7.03485 -1.47111
"16352" "AT3G26855" -3.19949 -1.51068 -0.270490000000001 2.94923 4.07107 3.22852
"16353" "AT3G26880" -2.66676 -4.29488 -4.48842 -0.43531 -3.04428 0.98679
"16354" "AT3G26890" 2.67749 3.29339 22.12464 2.52061 3.37985 13.48548
"16355" "AT3G26900" 2.2105 2.1474 24.25754 2.75384 5.64979 26.38168
"16356" "AT3G26910" 2.9092 5.40578 16.64925 2.81705 6.97847 52.8247
"16357" "AT3G26920" 2.73168 4.27659 6.79669 1.59005 6.56374 5.2394
"16358" "AT3G26922" 2.92073 6.36604 -0.46148 0.77828 5.84424 -0.73075
"16359" "AT3G26930" -1.05914 1.54869 -2.11685 -0.51721 1.8291 -0.64824
"16360" "AT3G26932" 1.57565 4.67074 1.00288 3.03065 5.8159 2.06937
"16361" "AT3G26934" -1.33621 -1.71689 -2.32375 -1.76912 -2.90545 -1.12184
"16362" "AT3G26935" 3.30018 3.53654 15.18484 3.75383 3.29635 7.48028
"16363" "AT3G26940" -2.40511 -3.85656 -3.27875 1.80412 -0.497199999999999 -2.79558
"16364" "AT3G26950" -1.10644 -1.01003 5.82574 4.35199 2.24346 9.09634
"16365" "AT3G26960" 1.51054 2.04221 -2.40334 -2.15944 0.72218 1.73677
"16366" "AT3G26980" 3.13958 6.89604 7.57654 0.0924700000000005 4.26618 74.85008
"16367" "AT3G26990" 4.02755 7.77655 10.90319 3.89174 9.99754 15.45679
"16368" "AT3G27000" 5.34864 6.07014 11.44439 6.04352 10.68902 9.70589
"16369" "AT3G27010" 3.53204 7.55354 5.44375 5.45834 8.66804 -0.745990000000001
"16370" "AT3G27020" 1.95421 5.97159 23.07963 1.38843 3.26915 8.59418
"16371" "AT3G27025" -0.44437 -1.93249 -2.22823 -1.9765 -1.24433 -0.43036
"16372" "AT3G27030" -2.29719 -2.57833 0.46167 -0.0703800000000001 -0.94007 -0.0429399999999998
"16373" "AT3G27040" -1.33233 -2.31481 -0.87535 -0.28399 -1.8264 -0.74177
"16374" "AT3G27050" 2.68736 3.33615 2.08523 4.86733 4.23756 3.04005
"16375" "AT3G27060" -1.20688 0.30219 3.31083 -0.127359999999999 -0.27511 3.64957
"16376" "AT3G27070" 0.356 -0.33377 -0.33415 0.199730000000001 -0.57973 -1.21171
"16377" "AT3G27080" 4.34379 6.45109 10.15514 2.28785 6.34264 5.76047
"16378" "AT3G27090" 2.00196 3.23984 42.2914 2.08094 4.70824 53.46139
"16380" "AT3G27100" 2.94259 5.88084 5.93719 4.96167 8.61241 3.7578
"16381" "AT3G27110" 4.45172 7.12613 3.61325 2.65326 8.8616 6.41463
"16382" "AT3G27120" 5.45359 6.09719 3.15167 2.51439 7.69927 6.58784
"16383" "AT3G27140" -0.360589 -0.532692 -0.0795813 0.056515 -0.415226 0
"16384" "AT3G27150" -1.24819 -2.7172 -2.9445 1.43297 -0.77401 -2.90523
"16385" "AT3G27160" -0.1673 0.389110000000001 26.67695 0.46411 1.63517 37.35128
"16386" "AT3G27170" 2.61178 6.51564 1.86239 0.64034 5.34536 -1.8461
"16387" "AT3G27180" 4.19156 6.35633 2.72193 3.04933 7.86505 -2.97021
"16388" "AT3G27185" -0.47882 -0.65377 -1.94177 -0.35295 -0.63603 -0.63948
"16389" "AT3G27190" 2.12335 1.6395 0.39802 0.82904 3.57324 0.0695299999999999
"16390" "AT3G27200" -2.51347 -3.72513 -1.11405 -0.00810999999999851 -2.43456 0.29984
"16391" "AT3G27210" -0.71202 0.6858 19.08449 2.04934 0.91505 61.46784
"16392" "AT3G27220" 4.41149 6.07649 3.677 4.95545 9.16613 3.95363
"16393" "AT3G27230" 4.13584 9.06104 34.90588 3.86111 11.57496 24.86502
"16394" "AT3G27240" 0.74954 2.4245 36.11558 0.318570000000001 1.94077 24.53981
"16395" "AT3G27250" -3.9864 -4.20489 -0.17495 0.27588 -0.82967 -1.19559
"16396" "AT3G27260" 1.69704 3.6997 35.20834 0.49524 4.01674 29.78991
"16397" "AT3G27270" -0.98205 0.79101 -0.763879999999999 1.13699 2.85362 1.84274
