ID	InpSDG	InpWT	Inp_atx345	SDG2_K4me3	WT_K4me2	WT_K4me3	atx345_K4me2	atx345_K4me3	
AT2G11035	17.159	19.9942	20.9216	63.5116	41.8082	46.5797	42.011	54.8655
AT2G11165	15.1073	16.3311	17.2565	3.47329	3.82976	1.18826	3.19649	4.18023
AT2G11166	2.79766	3.3578	4.73409	1.98474	1.59573	0.237652	0.913282	1.56759
AT2G11168	5.96833	6.86824	9.16275	1.98474	2.34041	0.237652	2.73984	1.56759
AT2G11170	22.5678	30.3729	32.6805	8.43513	5.74464	2.61417	7.30625	6.27035
AT2G11180	16.4129	22.4362	23.5177	4.96184	6.80846	2.37652	5.02305	3.13517
AT2G11190	15.4804	20.91	25.0449	9.92369	15.5318	1.66356	22.832	6.53161
AT2G11210	12.1232	14.6522	19.0891	2.97711	6.17017	0.237652	7.07793	1.82885
AT2G11045	5.4088	4.88408	7.78834	1.98474	2.02126	0	2.51152	1.30632
AT2G11200	4.47625	4.57882	6.56664	0.992369	1.70211	0.712955	1.36992	1.04506
AT2G11220	9.51203	13.126	19.5472	2.97711	6.27655	0.712955	9.81778	2.09012
AT2G11230	31.1472	43.0409	47.1882	16.3741	13.8297	2.37652	15.7541	8.88299
AT2G11235	15.1073	19.8416	21.8379	9.4275	5.21273	0.712955	10.9594	4.70276
AT2G11205	2.05161	1.98416	3.97053	5.45803	2.02126	0	1.59824	0.261264
AT2G11240	41.4053	55.8617	52.8385	81.3742	116.914	109.557	125.805	123.056
AT2G11280	11.0041	9.15765	12.9806	2.97711	3.82976	0.712955	3.42481	1.82885
AT2G11215	2.23813	2.28941	2.4434	23.8168	2.12764	26.1417	2.2832	28.4778
AT2G11225	34.8775	48.6882	44.7448	30.2672	108.723	51.0951	114.617	53.2979
AT2G11270	4.84927	5.34196	7.17749	4.96184	3.72338	1.42591	3.42481	1.56759
AT2G11271	1.67859	1.6789	2.59611	0.992369	2.12764	0.950606	0.913282	0
AT2G11300	24.0598	32.6623	36.1929	9.4275	8.61696	0.950606	13.2426	3.91897
AT2G11310	47.5602	56.6248	54.3657	15.8779	18.5105	4.75303	24.4303	8.62173
AT2G11330	24.2464	26.0993	30.0844	7.44277	7.44675	1.90121	11.1877	4.70276
AT2G11340	26.4845	37.8516	43.5231	11.4122	11.3829	2.61417	13.2426	7.05414
AT2G11345	6.34136	9.4629	8.09377	3.96947	1.70211	0.712955	2.96817	0.522529
AT2G11350	15.1073	26.2519	28.5572	5.45803	7.87228	2.13886	8.9045	5.74782
AT2G11360	5.03578	5.34196	6.87207	4.96184	1.91488	0.237652	1.36992	0.522529
AT2G11370	5.4088	7.02086	8.24648	2.97711	2.87232	0.712955	1.82656	1.56759
AT2G11380	6.52787	4.57882	7.94105	4.96184	2.23403	0.712955	2.73984	2.09012
AT2G11390	4.66276	4.27357	5.65036	0.496184	1.1702	0	0.913282	0.261264
AT2G11400	4.84927	5.79984	7.02478	1.98474	2.55317	0.950606	3.88145	2.09012
AT2G11410	22.0082	26.7098	29.1681	6.4504	7.7659	1.90121	11.1877	6.00908
AT2G11405	4.84927	2.74729	3.81781	0	1.70211	0	1.36992	0.522529
AT2G11420	7.0874	6.25773	6.56664	1.48855	0.851057	0.712955	1.59824	1.04506
AT2G11430	12.6827	19.2311	21.9906	2.48092	6.17017	0.475303	7.07793	3.13517
AT2G11440	7.27391	12.3628	10.079	4.96184	3.29785	0.712955	2.73984	1.30632
AT2G11450	47.3737	54.9459	59.7106	18.855	16.4892	2.61417	23.2887	10.1893
AT2G11460	6.34136	7.02086	7.3302	3.96947	3.19147	0.237652	4.33809	0.261264
AT2G11465	12.3097	19.5363	17.4092	6.4504	5.31911	1.42591	7.30625	3.6577
AT2G11480	19.5836	23.6573	29.0154	9.4275	7.55314	0.475303	10.2744	4.96402
AT2G11485	2.61115	5.64722	5.03951	1.48855	1.27659	0	1.59824	1.04506
AT2G11462	4.84927	4.88408	7.78834	0.496184	1.59573	0	3.42481	1.30632
AT2G11490	5.78182	6.1051	6.71935	0.992369	2.76594	0.475303	1.82656	1.04506
AT2G11500	1.67859	2.44204	2.90154	0.496184	0.319147	0	2.05488	0.261264
AT2G11502	2.42464	3.3578	2.4434	0	0.95744	0	0.684961	0.522529
AT2G11504	2.98417	4.12094	4.12324	0.992369	0.95744	0.237652	0.913282	1.56759
AT2G11507	6.15484	8.54714	6.26121	2.97711	2.02126	0.712955	4.56641	1.82885
AT2G11510	14.3613	15.2627	18.0201	7.93895	5.21273	0.712955	6.16465	3.6577
AT2G11530	8.76599	10.8366	10.2317	5.45803	3.29785	0.712955	4.33809	2.61264
AT2G11550	8.76599	12.5155	15.7294	0.992369	2.34041	0.950606	3.88145	1.04506
AT2G11522	2.61115	3.51043	3.51239	1.48855	0.212764	0.712955	0.684961	0.261264
AT2G11570	6.52787	8.39451	9.92632	2.48092	2.12764	0.475303	3.42481	2.09012
AT2G11600	10.4446	12.8207	17.4092	2.97711	3.40423	1.18826	5.02305	0.783793
AT2G11610	7.0874	10.226	12.217	1.98474	1.59573	0.475303	2.2832	1.56759
AT2G11630	7.46042	11.1418	11.148	4.96184	3.51061	0.475303	4.10977	1.30632
AT2G11620	10.8176	14.1944	14.2023	0.992369	4.36167	0.712955	5.93633	2.09012
AT2G11623	2.98417	6.25773	6.56664	3.47329	2.55317	0.475303	1.82656	1.04506
AT2G11626	7.83344	8.85239	12.5224	4.46566	2.34041	0.950606	4.10977	2.61264
AT2G11640	10.6311	11.2944	11.6062	3.47329	2.55317	0.237652	4.33809	1.56759
AT2G11650	13.9883	16.4838	18.6309	4.96184	5.31911	1.90121	9.36114	3.13517
AT2G11660	19.0241	25.794	27.1828	4.96184	6.06378	1.42591	7.30625	3.39644
AT2G05605	1.8651	2.59467	1.98526	0	0.531911	0	0.456641	1.04506
AT2G11680	14.5478	17.7048	18.0201	8.43513	5.9574	1.42591	9.58946	1.82885
AT2G11690	9.88505	11.1418	12.217	1.48855	3.72338	0.475303	3.88145	1.82885
AT2G11700	10.6311	13.126	12.3697	3.96947	3.93614	1.18826	5.02305	2.35138
AT2G11730	22.7543	24.4204	25.9611	8.43513	8.29781	1.18826	12.3293	4.18023
AT2G11740	7.64693	9.15765	12.6751	3.96947	3.61699	1.42591	4.79473	2.87391
AT2G11750	20.8892	24.1151	29.7789	6.4504	7.55314	0.950606	10.7311	5.74782
AT2G11775	7.64693	8.69977	5.34494	4.46566	2.87232	0.475303	2.73984	1.82885
AT2G11780	15.2939	24.573	23.0596	5.95421	5.42549	1.42591	7.76289	3.6577
AT2G11773	2.61115	3.20518	3.81781	1.48855	0.425529	0.237652	2.2832	1.30632
AT2G11778	4.66276	4.88408	3.51239	0.992369	0.425529	0	1.1416	0
AT2G11800	31.5203	36.9359	35.7347	10.4199	12.7659	2.85182	18.7223	6.79287
AT2G11810	16.7859	20.7573	18.3255	15.3817	10.5318	5.22834	11.416	4.4415
AT2G11820	20.7027	23.5046	23.365	9.4275	5.9574	0.712955	7.53457	4.4415
AT2G11815	4.28974	6.86824	6.1085	1.98474	3.72338	1.18826	6.39297	1.56759
AT2G11830	8.01995	7.784	10.5372	2.97711	2.9787	1.18826	2.05488	2.35138
AT2G11840	18.8376	23.0467	26.2666	5.95421	7.23399	1.66356	11.8727	3.6577
AT2G05615	1.11906	1.37365	1.06899	0	0.106382	0.237652	0.22832	0.261264
AT2G11850	3.73021	5.03671	6.1085	0.992369	1.1702	0.475303	0.913282	1.30632
AT2G05625	4.66276	8.39451	7.78834	1.48855	1.91488	0.712955	1.82656	1.56759
AT2G11852	7.27391	8.24188	9.92632	0.992369	3.08508	0.237652	5.25137	1.30632
AT2G00540	1.8651	3.66306	3.81781	0.992369	0.425529	0.237652	1.36992	1.04506
AT2G11870	3.17068	4.27357	5.95579	1.48855	1.38297	0	0.22832	0.261264
AT2G11851	22.9408	23.8099	29.6262	4.96184	6.48931	1.18826	7.99121	4.18023
AT2G11930	21.0757	27.7782	25.9611	8.93132	9.46801	1.18826	9.13282	6.27035
AT2G11890	11.1906	15.568	16.6457	95.2674	24.5743	86.2675	28.5401	99.2805
AT2G11891	2.42464	5.18933	4.27595	0.992369	1.70211	1.66356	2.51152	1.04506
AT2G11910	14.3613	20.4521	23.0596	24.8092	20.9573	38.0243	25.5719	36.3158
AT2G11950	37.1156	46.704	50.8533	10.4199	12.1276	2.13886	15.7541	11.2344
AT2G11970	5.78182	9.4629	10.6899	0.992369	1.8085	0.712955	2.96817	1.30632
AT2G11980	7.27391	8.08926	9.31547	1.48855	1.91488	0.712955	3.42481	2.35138
AT2G11983	5.78182	4.88408	5.95579	0.496184	0.319147	0.237652	2.05488	1.56759
AT2G12000	3.73021	4.27357	3.97053	0	1.38297	0.237652	0.913282	0.261264
AT2G12010	11.5636	16.1785	19.2418	4.46566	5.9574	1.66356	10.7311	1.30632
AT2G12020	28.5361	30.2202	35.582	14.3893	9.14887	2.13886	14.8408	5.74782
AT2G12025	19.9566	27.1677	25.3503	8.93132	5.53187	1.42591	11.6443	2.09012
AT2G12040	5.22229	9.4629	8.24648	4.96184	1.91488	0.712955	2.73984	1.04506
AT2G12060	17.3455	23.8099	20.9216	5.95421	6.48931	1.66356	9.81778	4.4415
AT2G12066	2.23813	3.3578	3.81781	0.992369	0.851057	0.237652	1.82656	0.783793
AT2G12050	4.84927	4.57882	5.19223	2.97711	1.59573	0.712955	1.36992	0.783793
AT2G12083	11.5636	16.1785	18.7836	4.96184	5.10634	0.475303	6.84961	2.61264
AT2G12100	1.11906	1.6789	2.4434	0.496184	0.638293	0	0.22832	0
AT2G12110	0.18651	0	0	0	0	0	0.22832	0
AT2G12120	0.373021	0.457882	0.305425	0	0.212764	0	0.456641	0
AT2G05665	4.28974	4.88408	5.03951	0.496184	5.53187	6.65425	7.53457	7.3154
AT2G05675	2.98417	4.27357	4.27595	0.496184	5.42549	6.17894	7.30625	6.79287
AT2G12140	0.559531	0.305255	0.458138	0	0	0	0	0
AT2G12150	0.18651	0	1.2217	0	0	0	0	0
AT2G12195	18.278	26.7098	32.0696	10.9161	8.40419	1.18826	7.30625	4.4415
AT2G12160	8.20646	8.08926	8.70462	5.95421	8.61696	1.42591	9.13282	1.56759
AT2G12170	10.4446	7.93663	9.46818	22.8245	17.5531	22.5769	15.7541	8.88299
AT2G12190	9.51203	13.5838	16.0348	25.3054	40.4252	27.8052	31.2799	26.3877
AT2G12210	27.044	30.8308	37.72	13.397	9.89354	2.61417	15.5258	6.79287
AT2G12240	0.746042	0.152627	0.152713	0.496184	0.106382	0	0	0
AT2G12250	2.23813	2.74729	2.74883	0	0.319147	0	0.22832	1.30632
AT2G12230	0.932552	0.61051	0.916275	0	0.106382	0	0	0
AT2G12200	2.79766	1.83153	1.98526	0	0.425529	0	0.22832	0.522529
AT2G12205	5.22229	6.41035	8.09377	0.496184	1.8085	0.950606	1.82656	2.09012
AT2G12270	1.49208	3.51043	4.73409	0.496184	1.1702	0	0.22832	0.261264
AT2G12300	2.05161	2.74729	4.58138	0.496184	0.638293	0.237652	2.05488	0.522529
AT2G12280	0.373021	0.61051	0.916275	0	0.212764	0	0.22832	0.522529
AT2G12290	4.47625	3.3578	4.27595	1.98474	1.06382	0	1.59824	1.04506
AT2G12320	3.73021	5.64722	4.8868	2.97711	0.95744	0.237652	2.73984	1.04506
AT2G12325	3.91672	6.25773	6.56664	2.48092	0.851057	0.237652	1.1416	1.30632
AT2G12330	42.1514	52.1986	58.6416	12.9008	16.8084	3.32712	23.517	8.62173
AT2G05685	2.05161	3.81569	2.90154	0.496184	0.531911	0.475303	1.36992	0.261264
AT2G12340	28.9091	40.9042	40.6215	9.4275	9.68078	2.61417	15.0691	6.00908
AT2G12345	4.28974	5.79984	5.03951	4.96184	1.38297	0.475303	1.36992	0.522529
AT2G12360	21.0757	22.4362	23.8232	6.4504	6.38293	1.66356	13.6992	3.13517
AT2G12380	31.3338	39.8358	39.0944	14.3893	12.6595	1.90121	19.1789	6.53161
AT2G12385	35.064	45.7882	47.4936	10.4199	14.1488	1.42591	17.809	7.3154
AT2G12390	19.5836	28.0835	26.4193	8.93132	8.29781	1.18826	8.67618	4.4415
AT2G12407	4.10323	5.49459	7.17749	2.48092	1.70211	0.475303	2.51152	1.56759
AT2G05695	3.35719	5.95247	5.34494	2.48092	1.48935	0	1.82656	1.56759
AT2G12400	16.9725	26.5572	24.5867	21.8321	27.8721	20.9133	33.3348	9.14425
AT2G12405	4.47625	5.49459	6.41393	3.47329	1.48935	0.712955	2.51152	1.30632
AT2G12410	11.1906	17.0943	16.7984	2.97711	5.31911	1.18826	6.84961	1.56759
AT2G12420	14.3613	20.91	22.9069	7.93895	6.27655	0	5.02305	2.87391
AT2G05705	3.17068	2.28941	2.90154	0	0.744675	0.237652	1.36992	0.261264
AT2G12408	7.0874	8.24188	8.39919	0.992369	1.06382	0.712955	3.88145	0.522529
AT2G12430	4.84927	7.32612	7.48292	1.48855	1.1702	0.237652	4.10977	2.09012
AT2G12440	31.7068	43.4988	40.6215	19.3512	10.9574	3.08947	10.0461	7.83793
AT2G12450	31.3338	44.5672	43.5231	14.3893	11.1701	1.66356	18.2656	8.36046
AT2G05725	3.35719	5.95247	4.42866	0.992369	1.1702	0.237652	1.59824	0.261264
AT2G05785	1.49208	2.74729	2.74883	0	0.638293	0.237652	1.1416	0.783793
AT2G12461	3.35719	4.88408	5.95579	22.3283	6.80846	42.7773	7.99121	45.9825
AT2G12462	11.1906	12.0576	13.4387	35.2291	25.5317	26.617	12.5576	29.7841
AT2G12465	1.8651	2.89992	2.59611	0	0.319147	0	0.913282	0.261264
AT2G12475	2.42464	3.51043	3.6651	0.992369	1.38297	0.237652	0.913282	0
AT2G12480	18.651	21.8257	25.9611	10.4199	24.787	2.85182	32.8781	2.61264
AT2G12500	29.8417	33.578	34.9712	9.92369	12.0212	2.61417	18.0373	6.27035
AT2G05815	1.11906	1.98416	0.763563	3.47329	0.319147	0.475303	0.456641	0.261264
AT2G05825	5.03578	12.2102	10.8426	3.47329	2.87232	0.712955	4.33809	2.35138
AT2G05835	3.73021	7.784	6.87207	0.992369	2.23403	0.237652	2.96817	2.09012
AT2G12505	5.78182	9.76816	10.3845	3.96947	2.87232	0	5.25137	1.04506
AT2G12510	28.9091	40.141	39.2471	14.3893	10.851	2.13886	18.0373	8.36046
AT2G12520	16.2264	26.4046	24.1286	6.4504	6.5957	0.712955	9.36114	4.4415
AT2G12530	2.42464	4.4262	3.35968	3.96947	1.91488	0	1.82656	1.04506
AT2G12540	15.6669	19.3837	19.2418	2.97711	5.53187	0	6.39297	3.6577
AT2G12560	8.57948	10.0734	10.6899	0.496184	2.65955	0.475303	4.56641	1.82885
AT2G12550	24.0598	33.578	35.8875	47.6337	50.5315	33.0336	52.5137	46.7663
AT2G12580	9.88505	10.5313	12.217	1.98474	3.51061	0.475303	5.47969	2.35138
AT2G12590	19.3971	22.4362	25.9611	10.9161	7.34037	0.950606	8.67618	4.70276
AT2G12600	4.10323	8.24188	9.01004	2.97711	1.59573	0.237652	2.05488	0.783793
AT2G12610	16.4129	18.4679	20.1581	6.94658	5.42549	0.475303	8.44786	4.4415
AT2G12620	6.15484	7.47875	6.26121	2.97711	2.12764	1.18826	2.73984	1.30632
AT2G12630	6.90089	5.79984	8.5519	4.96184	1.70211	0.950606	3.19649	1.56759
AT2G12640	13.6153	23.6573	19.5472	1.48855	6.17017	1.42591	5.02305	4.70276
AT2G12646	9.32552	15.2627	16.1875	2.48092	6.38293	1.42591	11.416	2.35138
AT2G12670	17.532	24.573	25.1976	3.96947	5.21273	1.90121	8.21953	3.91897
AT2G12660	2.98417	4.73145	6.26121	0.992369	1.27659	0.237652	2.05488	1.30632
AT2G12685	1.8651	2.28941	5.19223	1.48855	0.95744	0.475303	1.59824	0.522529
AT2G12690	2.79766	4.57882	3.51239	1.48855	2.02126	0	0.913282	0.261264
AT2G12695	2.79766	3.66306	4.73409	1.48855	1.1702	0.237652	0.913282	1.56759
AT2G12700	4.10323	6.1051	6.41393	2.48092	1.48935	0.475303	3.42481	0.783793
AT2G12710	2.42464	3.51043	4.12324	0.496184	0.851057	0.237652	1.1416	0.783793
AT2G12730	13.2422	16.1785	20.1581	5.45803	4.04252	1.42591	9.81778	3.91897
AT2G12740	7.27391	10.8366	12.6751	2.48092	2.65955	1.18826	4.56641	1.56759
AT2G00550	2.79766	5.18933	4.42866	14.8855	19.0424	9.74372	1.82656	1.56759
AT2G00560	4.47625	5.79984	6.26121	1.48855	1.27659	0.712955	2.96817	1.04506
AT2G12750	1.8651	0.763137	1.37441	0	0.425529	0.237652	0.22832	0.261264
AT2G12760	33.7584	48.5355	51.006	24.313	13.1914	2.37652	29.91	4.4415
AT2G12780	13.6153	17.0943	18.9364	2.48092	3.93614	0.712955	6.16465	3.39644
AT2G12800	33.1989	41.2094	45.9665	10.4199	11.5957	2.13886	18.494	8.36046
AT2G12815	1.11906	1.22102	2.4434	0	0.425529	0	0.684961	0.522529
AT2G12820	1.11906	1.37365	1.67984	0	0.531911	0	0.684961	0.261264
AT2G12830	0	0	0	0	0	0	0	0
AT2G12832	0	0	0	0	0	0	0	0
AT2G12835	1.30557	0.457882	1.06899	0.496184	0.106382	0	0.913282	0.522529
AT2G12840	0.746042	1.22102	1.52713	0	0.531911	0	0.684961	0
AT2G12845	0	0	0	0	0	0	0	0
AT2G12850	5.4088	10.3787	9.16275	3.47329	4.36167	0	2.73984	2.09012
AT2G12855	5.22229	5.95247	8.5519	1.48855	2.55317	0.712955	3.42481	1.30632
AT2G12860	18.651	30.0676	28.71	9.92369	8.9361	0.475303	13.4709	3.39644
AT2G12870	17.7185	23.1994	23.6704	6.4504	7.65952	1.18826	12.3293	4.70276
AT2G12875	11.5636	13.126	14.355	7.93895	4.57443	1.18826	4.10977	2.09012
AT2G12880	5.4088	4.57882	4.8868	3.96947	2.34041	0.237652	1.1416	0.261264
AT2G12910	21.4487	34.0359	31.0006	10.9161	11.2765	1.18826	14.8408	4.18023
AT2G12920	36.183	50.0618	49.0207	15.3817	13.4042	3.80243	18.494	7.57667
AT2G12890	0.932552	2.44204	2.74883	0.496184	0.106382	0	0.684961	0
AT2G12900	9.51203	10.9892	12.0643	2.97711	3.19147	2.13886	2.2832	2.09012
AT2G12905	1.30557	1.98416	3.97053	0.496184	0.425529	0.475303	1.1416	0.261264
AT2G12935	10.4446	10.8366	12.5224	2.48092	3.08508	0.950606	4.33809	3.39644
AT2G12940	8.76599	11.1418	10.9953	1.98474	2.44679	0.237652	3.88145	2.61264
AT2G12945	5.78182	7.784	9.01004	0.496184	3.08508	0.475303	3.19649	1.04506
AT2G12950	10.6311	13.5838	14.355	2.97711	2.44679	1.18826	5.70801	2.61264
AT2G12960	6.52787	8.85239	9.01004	2.48092	2.23403	0.475303	3.42481	2.09012
AT2G12970	38.7942	52.046	53.9075	9.4275	16.5956	1.90121	20.3205	5.74782
AT2G12980	10.4446	16.0259	14.5077	5.95421	4.99996	0.950606	5.25137	2.09012
AT2G12990	2.79766	2.59467	3.35968	1.48855	0.319147	0.237652	1.1416	0.522529
AT2G13000	17.532	22.131	19.2418	8.43513	6.06378	1.90121	7.07793	4.4415
AT2G13010	6.15484	6.71561	5.49765	0.992369	3.51061	0	4.56641	2.87391
AT2G13040	18.278	21.0626	26.2666	3.96947	8.9361	0.475303	13.6992	3.39644
AT2G13050	25.925	28.5413	34.3603	9.4275	10.6382	1.66356	12.5576	5.48655
AT2G13070	8.76599	9.61553	9.01004	1.48855	2.9787	0.475303	6.62129	1.56759
AT2G13080	49.2388	69.9034	72.9966	20.8397	22.7658	4.51538	28.5401	13.0632
AT2G13090	13.4288	23.0467	18.4782	2.97711	6.17017	0.950606	6.62129	3.13517
AT2G13110	15.4804	13.7365	14.0496	4.46566	4.04252	1.42591	6.16465	0.783793
AT2G05855	1.67859	3.05255	2.90154	0	0.425529	0.475303	1.36992	0.783793
AT2G13115	8.20646	9.31028	10.5372	1.48855	3.72338	0.475303	3.19649	0.783793
AT2G13118	5.96833	5.79984	6.26121	0	1.38297	0.475303	2.96817	0.522529
AT2G13120	11.0041	13.4312	16.3402	4.96184	4.04252	0.950606	6.39297	2.09012
AT2G05865	5.22229	6.71561	7.17749	2.97711	2.76594	0.237652	3.88145	1.30632
AT2G13116	5.22229	4.27357	6.41393	1.48855	1.91488	0.237652	2.2832	0.261264
AT2G13128	2.42464	3.96831	3.6651	1.98474	0.95744	0.475303	0.684961	0.522529
AT2G13130	12.4962	19.2311	17.1038	46.6413	27.553	33.7465	28.5401	52.2529
AT2G13105	6.15484	7.17349	8.09377	2.97711	3.29785	0.475303	3.88145	1.56759
AT2G13125	6.52787	6.56298	6.71935	4.46566	3.08508	1.18826	6.84961	2.09012
AT2G13126	0.746042	1.22102	1.98526	1.48855	0.425529	0.237652	0.22832	0.261264
AT2G13140	6.34136	8.54714	8.24648	1.48855	2.02126	0.950606	2.51152	1.82885
AT2G13142	2.98417	3.51043	4.73409	0.992369	0.638293	0.712955	0.913282	1.30632
AT2G13143	3.91672	5.79984	5.95579	2.48092	1.27659	0.237652	1.59824	2.09012
AT2G13145	7.83344	9.61553	9.92632	3.96947	2.65955	1.66356	3.42481	2.09012
AT2G13146	2.79766	2.28941	3.05425	0.496184	0.319147	0.237652	1.1416	1.30632
AT2G13150	8.39297	8.24188	11.3007	2.48092	2.87232	1.66356	4.33809	2.09012
AT2G13160	1.8651	2.13678	3.35968	0.992369	0.744675	0.475303	0.913282	0.783793
AT2G13170	27.044	39.3779	42.3014	13.397	11.2765	3.56477	21.0055	5.74782
AT2G13180	8.76599	13.126	14.5077	7.44277	10.5318	1.66356	10.5027	1.56759
AT2G13190	11.9367	16.0259	18.1728	4.96184	3.93614	0.712955	3.19649	1.04506
AT2G13230	31.8933	42.5831	42.3014	8.43513	12.5531	2.37652	18.2656	7.3154
AT2G13240	14.5478	20.6047	20.1581	8.93132	5.63826	1.18826	8.67618	3.13517
AT2G13250	5.78182	6.86824	8.39919	1.48855	0.638293	0.475303	2.96817	0.261264
AT2G13270	12.6827	16.6364	16.3402	3.96947	6.17017	0.950606	7.76289	2.09012
AT2G13274	6.90089	7.02086	8.09377	1.98474	2.23403	0	3.65313	1.04506
AT2G13280	6.90089	10.226	13.4387	4.46566	3.29785	0.950606	2.73984	1.56759
AT2G13300	19.0241	23.8099	23.6704	7.93895	6.91484	1.42591	10.2744	2.61264
AT2G05875	3.5437	4.12094	7.02478	11.4122	16.702	9.98137	3.88145	15.4146
AT2G13275	3.35719	3.81569	6.71935	9.92369	14.8935	8.55546	3.88145	14.3695
AT2G13290	12.1232	19.8416	21.8379	31.2596	23.8296	41.1137	30.3666	42.3248
AT2G13295	2.98417	6.71561	2.4434	1.98474	2.12764	1.18826	2.2832	0.261264
AT2G13310	6.15484	7.784	6.1085	3.96947	2.44679	0	2.05488	1.82885
AT2G13320	2.79766	5.64722	4.8868	1.98474	1.8085	0.712955	1.36992	1.30632
AT2G13330	31.5203	40.5989	40.6215	16.8703	11.5957	2.37652	13.2426	6.00908
AT2G13335	18.651	22.4362	24.5867	4.46566	7.65952	1.90121	8.21953	3.91897
AT2G13360	20.5161	25.3362	29.9317	16.8703	39.4678	152.81	49.5455	139.254
AT2G13380	30.0282	37.3937	37.5673	13.8932	9.68078	2.37652	18.9506	7.05414
AT2G05885	3.73021	5.95247	3.35968	0.992369	1.38297	0.237652	2.05488	0.783793
AT2G13400	1.49208	1.6789	1.52713	0.992369	0.319147	0	0.22832	0
AT2G13410	27.044	35.1043	36.4983	11.4122	11.4893	1.18826	11.416	5.74782
AT2G13431	3.91672	6.86824	7.02478	4.46566	3.61699	3.32712	5.47969	6.00908
AT2G05895	5.4088	8.85239	7.94105	69.962	29.2551	52.7587	29.4533	62.7035
AT2G13422	1.30557	1.6789	2.4434	11.4122	3.93614	11.6449	6.16465	10.9731
AT2G13430	5.4088	9.61553	10.3845	4.46566	4.46805	3.56477	5.93633	6.53161
AT2G13440	35.6235	46.0935	42.9122	112.634	72.3399	57.987	76.4873	64.7936
AT2G13450	8.76599	10.3787	11.7589	18.3588	4.57443	4.04008	6.62129	10.9731
AT2G05905	1.8651	1.98416	4.58138	0	1.27659	0.475303	1.36992	1.04506
AT2G13469	5.59531	8.08926	11.6062	2.97711	2.87232	0.712955	5.47969	1.04506
AT2G13463	4.47625	6.71561	4.73409	2.48092	2.34041	0.475303	2.05488	1.56759
AT2G13480	3.35719	6.25773	6.26121	4.96184	0.95744	0	1.82656	3.13517
AT2G13490	18.4645	28.5413	26.7247	3.96947	8.51057	1.90121	8.9045	6.27035
AT2G13520	19.5836	29.3045	25.8084	8.93132	6.91484	1.90121	7.76289	3.13517
AT2G13500	11.0041	10.3787	11.7589	1.48855	2.87232	0.712955	5.25137	1.56759
AT2G13510	8.01995	12.2102	12.3697	1.98474	3.61699	1.42591	2.73984	2.35138
AT2G13540	36.183	39.6831	46.2719	45.649	68.191	44.2032	71.236	51.2078
AT2G13542	1.30557	1.98416	2.13798	0.496184	0.531911	0.237652	0	0.261264
AT2G13547	3.35719	9.15765	5.80308	3.47329	1.91488	0.475303	2.96817	0.783793
AT2G13550	11.9367	17.3995	11.7589	27.7863	32.7657	14.4967	21.4621	10.9731
AT2G13555	5.96833	9.00502	6.71935	11.9084	15.6382	5.46599	9.58946	4.18023
AT2G05925	3.35719	3.05255	3.35968	0.992369	0.851057	0	0.913282	0.783793
AT2G05945	2.61115	4.12094	5.03951	1.98474	2.12764	0.237652	1.59824	0.783793
AT2G05965	2.61115	3.51043	4.58138	1.48855	2.23403	0.475303	1.82656	1.04506
AT2G05975	2.42464	3.3578	3.05425	0.496184	1.1702	0.237652	0.913282	0.261264
AT2G06035	3.5437	3.96831	3.97053	0.496184	1.1702	0.237652	1.1416	0.261264
AT2G13580	3.91672	4.4262	6.1085	0.992369	1.8085	1.18826	2.05488	1.04506
AT2G13590	9.32552	11.9049	12.8279	3.47329	4.36167	0.950606	8.21953	3.13517
AT2G13570	7.83344	9.00502	8.09377	4.96184	9.89354	4.51538	7.07793	2.87391
AT2G13600	20.3296	22.8941	20.9216	41.1833	46.1699	31.1324	55.0252	35.7932
AT2G13610	16.9725	26.0993	27.0301	31.2596	47.1273	52.0457	44.5225	33.7031
AT2G13620	27.9766	32.2044	34.9712	9.4275	35.2125	3.32712	47.034	6.00908
AT2G13665	8.57948	10.3787	8.5519	53.5879	11.3829	59.1753	9.58946	71.8477
AT2G13640	5.59531	6.86824	7.17749	3.47329	7.23399	0.712955	7.76289	1.56759
AT2G13650	23.1273	25.3362	25.8084	30.7634	39.8933	44.2032	46.5774	47.2889
AT2G13660	8.39297	10.3787	8.5519	53.0917	11.2765	58.9376	9.58946	71.8477
AT2G13700	24.8059	29.4571	27.4883	10.4199	9.04249	3.08947	10.5027	5.22529
AT2G13705	3.5437	3.81569	5.34494	0.992369	1.06382	0	1.1416	0.261264
AT2G13706	3.35719	5.03671	5.34494	1.48855	0.851057	0.475303	0.913282	0.261264
AT2G13690	18.278	26.8624	20.0053	101.222	56.9145	80.3262	64.158	61.9197
AT2G13710	4.28974	7.02086	7.02478	1.98474	1.06382	0.475303	1.59824	1.30632
AT2G13730	5.4088	9.61553	7.78834	3.47329	2.34041	0.237652	2.96817	2.61264
AT2G13740	11.0041	17.7048	20.3108	4.46566	5.10634	1.90121	6.39297	3.6577
AT2G13750	15.8534	21.8257	21.3798	3.96947	3.51061	1.90121	8.67618	2.87391
AT2G13720	6.71438	9.76816	9.7736	1.98474	2.02126	0.712955	2.05488	1.82885
AT2G06065	0.18651	0.763137	1.37441	0	0.106382	0.237652	0.22832	0.261264
AT2G13760	2.05161	2.44204	3.35968	0.496184	0.425529	0.475303	0.913282	1.56759
