ID	ATX1-tag_hub	ATX2_tag_hub	ATX1_tag	ATX2_tag
AT4G32551	5.08942	7.5543	10.4218	7.75218
AT4G32560	10.5159	11.8761	12.9862	18.3385
AT4G32570	7.17911	9.1003	10.6191	10.6697
AT4G32580	7.38134	6.95699	7.49584	7.08532
AT4G32590	10.4148	9.52194	10.3232	9.75274
AT4G32600	5.19053	7.09753	7.49584	7.00197
AT4G32605	7.58357	7.9408	9.92869	13.0037
AT4G32610	7.8195	6.57049	8.41638	9.50267
AT4G32620	6.10056	7.72998	12.9533	12.3368
AT4G32630	5.19053	8.3273	8.48213	6.91861
AT4G32640	6.23538	8.7138	12.1643	13.5871
AT4G32650	3.50529	3.68931	7.16707	5.08476
AT4G32660	8.08914	11.8058	11.4081	14.5874
AT4G32670	8.08914	11.1733	18.2793	19.9223
AT4G32680	8.59471	11.2085	11.4081	14.1706
AT4G32690	8.45989	13.1761	13.2821	16.6713
AT4G32710	6.26908	7.37862	11.4081	10.5029
AT4G32714	4.14568	3.93526	4.37257	2.08392
AT4G32717	2.93231	3.82986	4.07668	2.41735
AT4G32720	8.29137	7.41376	12.2958	10.2529
AT4G32730	9.53844	11.1733	14.3341	10.5029
AT4G32750	9.2351	8.57326	11.6711	16.5046
AT4G32760	8.62842	9.06516	8.90952	9.08588
AT4G32770	8.35878	10.7868	21.9944	29.3416
AT4G32780	3.87605	3.05686	3.78079	2.16728
AT4G32790	4.38162	9.17057	9.89582	9.08588
AT4G32800	5.93204	4.3569	6.87118	6.66854
AT4G32810	3.37047	3.23254	2.46574	3.00084
AT4G32820	7.75209	7.9408	12.0657	10.4196
AT4G32830	9.50474	8.22189	10.3232	10.753
AT4G32840	8.05543	7.23808	11.4739	10.0862
AT4G32850	5.05571	8.85435	8.71226	7.91889
AT4G32860	2.99972	5.37585	6.93694	6.50183
AT4G32870	3.60641	4.14608	8.54788	10.2529
AT4G32880	5.35905	5.34072	7.95611	5.75162
AT4G32890	2.42674	4.95422	8.25199	5.66826
AT4G32900	8.76323	10.049	11.6383	10.5029
AT4G32910	9.43733	8.67866	14.2026	15.0876
AT4G32915	9.40362	10.7166	13.4794	16.5046
AT4G32920	3.47159	7.58944	9.92869	8.50239
AT4G32930	11.2574	11.0679	12.4273	13.5871
AT4G32940	9.9092	5.9029	6.60817	4.00112
AT4G32950	5.62869	2.63522	5.12873	4.08448
AT4G32960	6.13426	7.37862	8.64651	7.50211
AT4G32970	11.2911	11.7355	13.841	14.8375
AT4G32980	3.80864	6.85158	12.3944	10.3362
AT4G32990	2.39304	6.85158	12.1314	12.4202
AT4G33000	5.29165	4.28663	5.55612	5.66826
AT4G33010	7.71839	8.25703	9.27116	13.7539
AT4G33020	5.19053	4.84881	7.03556	10.5029
AT4G33030	12.673	10.1544	11.6054	9.33596
AT4G33040	2.96602	4.88394	8.15336	7.41875
AT4G33050	6.97688	6.35967	6.24653	4.91805
AT4G33060	9.70697	8.95975	12.1972	15.9211
AT4G33070	5.83092	5.58667	7.72597	7.75218
AT4G33080	5.29165	11.8058	11.178	10.1695
AT4G33090	7.14541	10.5058	11.0794	14.3374
AT4G33100	6.23538	6.14885	10.2575	7.16868
AT4G33110	6.33649	6.18399	6.31228	5.33483
AT4G33120	3.40418	2.319	5.55612	2.91749
AT4G33130	6.63984	7.97594	11.9013	10.9197
AT4G33140	7.8195	7.83539	10.652	7.50211
AT4G33150	6.47131	5.02449	8.51501	6.1684
AT4G33160	6.97688	9.45166	12.0657	11.4199
AT4G33170	5.86463	5.72722	7.62734	8.75246
AT4G33180	5.46017	4.81367	5.72051	6.50183
AT4G33200	6.30279	9.1003	9.86294	8.58574
AT4G33210	7.68468	7.90567	10.0273	10.0862
AT4G33220	4.44903	6.53535	6.47666	7.08532
AT4G33230	5.59499	4.18122	4.56983	5.66826
AT4G33240	4.11198	5.48126	8.35062	7.41875
AT4G33250	8.39248	7.90567	17.6875	24.8403
AT4G33260	8.12284	8.85435	10.6849	8.0856
AT4G33270	7.24652	7.58944	11.8684	6.91861
AT4G33280	7.1117	8.39757	10.8821	10.6697
AT4G33290	6.4039	5.86776	6.90406	5.75162
AT4G33300	3.03343	1.26491	3.22189	1.75049
AT4G33320	4.01087	3.68931	7.19995	6.50183
AT4G33330	4.51644	3.33795	3.05751	3.83441
AT4G33350	7.44875	9.97871	18.9697	24.9237
AT4G33355	7.51616	7.5543	10.1917	10.5029
AT4G33360	10.8866	8.85435	13.9396	17.0048
AT4G33370	6.23538	5.37585	8.05474	7.66882
AT4G33380	6.4039	7.37862	9.23829	6.66854
AT4G33390	7.17911	8.04621	8.61364	8.00225
AT4G33400	4.2805	8.18676	14.2026	12.1701
AT4G33410	5.96574	10.9977	16.4054	17.4216
AT4G33420	5.42646	4.25149	5.62188	4.16784
AT4G33430	8.5273	7.27321	9.17254	7.25204
AT4G33440	5.39276	7.13267	10.7177	6.91861
AT4G33450	5.83092	3.72445	3.18902	1.41706
AT4G33460	7.34764	7.48403	9.53418	8.91917
AT4G33465	4.48273	4.00554	5.55612	3.33427
AT4G33467	5.52758	4.49745	7.72597	6.50183
AT4G33470	5.32535	10.0138	11.6711	10.5029
AT4G33480	4.44903	10.3652	9.5013	11.3365
AT4G33490	7.54986	8.01107	13.052	14.4207
AT4G33495	8.25766	9.80303	10.389	13.087
AT4G33500	12.6393	11.9463	14.6958	19.2554
AT4G33510	12.1337	11.9463	13.2821	17.755
AT4G33520	12.7404	11.3139	12.7561	14.254
AT4G33530	8.25766	9.38139	10.7506	11.92
AT4G33540	8.22396	10.049	11.4081	13.4204
AT4G33550	3.87605	3.47849	4.10956	4.41791
AT4G33560	2.66268	3.82986	5.81914	3.50098
AT4G33565	6.33649	5.41099	7.43008	6.00169
AT4G33580	5.22424	5.02449	5.26024	6.58518
AT4G33585	5.12312	3.79472	2.86025	4.83469
AT4G33590	4.81978	4.46231	4.07668	4.75133
AT4G33600	6.10056	4.28663	4.73421	5.25147
AT4G33610	4.41532	4.25149	4.04381	2.66742
AT4G33620	13.6841	9.24085	11.5725	13.2537
AT4G33625	10.3474	7.41376	10.126	11.8367
AT4G33630	6.50502	8.78407	11.5068	9.08588
AT4G33640	5.02201	5.34072	7.62734	5.75162
AT4G33650	5.6624	5.65694	7.10132	10.0862
AT4G33660	5.12312	4.04067	7.43008	6.1684
AT4G33670	8.12284	6.6759	7.43008	6.00169
AT4G33680	7.71839	10.1193	20.0546	20.4224
AT4G33690	7.24652	10.4003	19.1341	20.339
AT4G33700	9.36992	7.51917	13.8081	14.0873
AT4G33710	2.42674	3.93526	3.78079	2.41735
AT4G33720	4.71866	3.54877	3.28765	2.16728
AT4G33730	2.25822	3.1974	2.66299	2.33399
AT4G33740	5.02201	5.76235	10.4218	13.0037
AT4G33760	10.7518	10.822	11.6711	14.0873
AT4G33770	8.56101	6.99212	12.9533	14.3374
AT4G33780	5.08942	4.95422	8.08761	8.33567
AT4G33790	5.72981	3.23254	2.49861	1.25035
AT4G33800	3.20195	2.98658	3.48491	2.25063
AT4G33810	5.15683	3.40822	5.32599	4.91805
AT4G33820	1.38189	2.74063	3.9123	2.58406
AT4G33830	3.64011	3.9704	5.29311	3.33427
AT4G33840	5.35905	4.00554	3.81367	3.16756
AT4G33850	2.32563	2.21359	2.66299	2.00056
AT4G33860	5.56128	3.9704	5.42462	3.75105
AT4G33865	6.03315	5.5164	8.51501	6.00169
AT4G33870	5.76351	7.44889	7.95611	7.50211
AT4G33880	1.51671	2.10818	2.66299	2.91749
AT4G33890	7.71839	8.25703	8.67939	7.66882
AT4G33900	4.68496	4.46231	5.98352	4.16784
AT4G33905	12.1	6.57049	10.6849	13.2537
AT4G33910	3.20195	6.32453	6.08215	5.33483
AT4G33920	4.38162	5.65694	6.87118	5.33483
AT4G33925	7.92062	7.23808	9.89582	9.41931
AT4G33930	5.19053	6.2894	10.4218	9.58603
AT4G33940	5.15683	5.62181	8.25199	8.91917
AT4G33945	10.3137	9.13544	11.1451	10.5029
AT4G33950	5.22424	5.86776	9.04103	6.83525
AT4G33960	3.539	3.65417	6.27941	5.08476
AT4G33970	7.078	4.46231	5.95064	5.83497
AT4G33980	4.65126	7.34349	6.57529	7.25204
AT4G33985	5.72981	4.63799	5.72051	5.50155
AT4G33990	8.79694	10.2247	13.052	15.8378
AT4G34000	6.80836	7.5543	9.59993	7.50211
AT4G34020	11.2911	10.049	14.104	21.9228
AT4G34030	8.62842	11.0328	13.841	20.5891
AT4G34040	7.7858	8.25703	10.126	8.6691
AT4G34050	5.93204	7.48403	8.44925	10.3362
AT4G34060	3.06713	2.84604	3.68216	3.33427
AT4G34070	8.22396	8.22189	10.9807	11.92
AT4G34071	1.55042	3.1974	4.63558	3.25091
AT4G34080	2.8312	4.67313	4.66846	5.16812
AT4G34090	8.25766	15.8113	20.9423	20.0056
AT4G34100	8.25766	11.7004	19.1012	28.9248
AT4G34110	4.92089	5.16504	6.37804	8.91917
AT4G34120	7.41504	8.29217	7.75885	8.00225
AT4G34131	6.60613	5.79749	6.27941	5.75162
AT4G34135	6.26908	4.18122	5.0301	2.83413
AT4G34138	6.10056	6.6759	8.25199	6.91861
AT4G34139	5.08942	4.95422	6.18078	3.83441
AT4G34140	9.53844	8.67866	11.3095	13.3371
AT4G34150	3.90975	6.95699	6.60817	7.16868
AT4G34160	11.3248	7.41376	8.84377	7.00197
AT4G34170	3.70752	4.67313	5.81914	6.00169
AT4G34180	7.078	6.25426	7.59446	8.75246
AT4G34190	9.2014	9.27598	10.126	10.3362
AT4G34200	8.02173	7.97594	14.3999	18.0884
AT4G34210	4.11198	4.3569	6.83831	4.33455
AT4G34215	4.92089	6.00831	6.90406	8.41903
AT4G34220	5.39276	4.81367	6.50954	4.50126
AT4G34230	5.05571	3.86499	6.50954	5.50155
AT4G34240	7.85321	9.59221	10.7506	10.3362
AT4G34250	3.37047	4.00554	3.84655	4.25119
AT4G34260	5.6961	5.79749	7.10132	6.83525
AT4G34265	8.96546	7.80026	13.052	15.0042
AT4G34270	6.23538	8.88948	8.25199	12.0867
AT4G34280	11.6955	10.049	12.9205	9.50267
AT4G34290	8.89805	9.80303	10.6849	14.9209
AT4G34300	3.90975	6.35967	5.39174	6.58518
AT4G34310	6.97688	7.44889	8.58076	9.8361
AT4G34320	3.03343	4.18122	4.56983	3.58434
AT4G34330	4.2468	5.41099	4.96435	3.41763
AT4G34332	4.38162	4.7434	4.4712	4.58462
AT4G34340	7.75209	9.90843	9.43555	14.5041
AT4G34345	7.54986	5.34072	4.99722	4.08448
AT4G34350	7.38134	8.3273	8.21912	8.50239
AT4G34360	7.71839	11.9463	15.9451	14.1706
AT4G34370	6.16797	8.50298	9.73144	8.83581
AT4G34380	4.9546	4.00554	4.60271	4.25119
AT4G34390	6.47131	8.36244	15.0574	12.7536
AT4G34400	8.5273	10.8923	12.9862	9.2526
AT4G34410	5.89833	7.5543	10.7835	10.0028
AT4G34412	5.83092	6.85158	7.62734	6.83525
AT4G34419	5.39276	3.02172	3.94518	3.58434
AT4G34420	5.19053	6.74617	11.441	12.0034
AT4G34430	7.48245	9.90843	15.1889	15.9211
AT4G34440	4.21309	5.20017	5.88489	4.91805
AT4G34450	4.21309	3.05686	5.29311	4.58462
AT4G34460	6.30279	7.97594	9.10678	9.75274
AT4G34470	7.1117	6.25426	5.52325	5.91833
AT4G34480	8.69583	7.0624	9.46842	8.33567
AT4G34490	9.70697	7.37862	7.19995	7.66882
AT4G34500	6.13426	6.18399	7.2657	7.16868
AT4G34510	7.41504	8.53812	11.1122	8.58574
AT4G34520	4.9546	4.04067	2.92601	5.66826
AT4G34530	6.53872	6.14885	10.915	12.0867
AT4G34540	6.53872	6.14885	10.915	12.0867
AT4G34550	6.03315	6.00831	8.12049	7.08532
AT4G34555	6.57243	6.85158	7.46296	7.91889
AT4G34560	4.48273	3.1974	6.83831	7.08532
AT4G34570	8.4936	7.27321	11.2109	10.9197
AT4G34580	4.9883	3.65417	5.22736	4.41791
AT4G34590	6.77465	4.7434	6.60817	5.91833
AT4G34600	3.16825	3.68931	8.90952	5.5849
AT4G34610	3.94346	4.70826	4.79996	4.58462
AT4G34620	4.92089	6.7813	9.79719	11.0864
AT4G34630	6.60613	4.00554	4.27394	4.00112
AT4G34640	6.87577	8.3273	16.5697	18.0884
AT4G34650	7.95432	6.99212	8.18624	6.58518
AT4G34660	7.92062	10.6463	13.578	14.3374
AT4G34670	5.22424	7.72998	10.915	11.0864
AT4G34680	4.2805	5.20017	6.47666	5.08476
AT4G34690	2.93231	2.28386	1.34794	2.16728
AT4G34700	6.26908	7.09753	7.56159	9.58603
AT4G34710	4.65126	6.39481	9.83006	9.41931
AT4G34720	8.05543	11.0679	14.5972	13.2537
AT4G34730	5.08942	8.08135	11.9999	8.6691
AT4G34740	5.86463	8.53812	12.7232	10.6697
AT4G34750	4.31421	2.98658	4.96435	3.33427
AT4G34760	5.02201	5.55153	6.57529	6.08504
AT4G34770	3.84234	4.7434	3.41915	3.25091
AT4G34790	5.32535	3.44336	4.37257	3.25091
AT4G34800	4.44903	6.46508	5.81914	4.66798
AT4G34810	3.13454	4.7434	5.06298	4.08448
AT4G34830	11.0889	11.1031	14.7287	17.755
AT4G34840	8.39248	9.24085	11.1451	12.3368
AT4G34850	7.95432	7.37862	8.9424	10.4196
AT4G34860	8.35878	7.90567	11.6383	10.753
AT4G34870	6.97688	6.18399	7.00269	8.58574
AT4G34880	4.48273	5.44613	7.23282	7.08532
AT4G34881	7.85321	7.62458	10.5862	13.3371
AT4G34890	11.0889	7.02726	8.84377	8.58574
AT4G34900	12.6056	11.6652	21.9615	23.0898
AT4G34910	14.4593	12.0517	23.6382	25.6739
AT4G34920	4.17939	4.04067	5.95064	5.75162
AT4G34930	5.29165	3.90013	4.33969	5.16812
AT4G34940	2.46045	3.05686	4.37257	2.91749
AT4G34950	5.56128	4.04067	5.42462	5.25147
AT4G34960	6.50502	9.20571	17.8848	16.588
AT4G34970	6.16797	3.79472	5.95064	7.16868
AT4G34980	3.23566	4.07581	5.81914	5.5849
AT4G34990	3.23566	4.77854	6.87118	6.08504
AT4G35000	6.80836	9.4868	9.23829	11.6699
AT4G35010	4.9546	3.75958	4.30682	4.33455
AT4G35020	6.20167	5.62181	6.80543	5.75162
AT4G35030	3.64011	3.90013	4.89859	3.25091
AT4G35040	7.01059	4.63799	5.55612	5.0014
AT4G35050	5.22424	7.23808	7.75885	9.2526
AT4G35060	4.65126	5.37585	4.01093	2.41735
AT4G35070	3.47159	5.1299	5.62188	3.6677
AT4G35080	6.63984	7.90567	7.8246	10.8364
AT4G35090	4.9883	4.28663	7.29858	5.91833
AT4G35100	2.99972	4.53258	5.95064	5.91833
AT4G35110	5.15683	5.83262	7.8246	6.00169
AT4G35120	3.74123	4.70826	5.29311	3.25091
AT4G35130	9.36992	5.58667	7.19995	7.00197
AT4G35140	9.03287	10.9625	15.5177	13.7539
AT4G35150	2.56156	3.9704	4.76709	4.83469
AT4G35160	4.04457	3.16227	4.43832	5.16812
AT4G35165	3.80864	2.38927	2.76162	2.41735
AT4G35170	5.52758	4.04067	3.18902	3.0842
AT4G35180	3.13454	2.70549	4.43832	4.16784
AT4G35190	4.9546	5.44613	4.83284	2.5007
AT4G35200	3.30307	3.37308	4.30682	3.00084
AT4G35210	1.85376	4.42717	5.12873	4.33455
AT4G35220	8.96546	6.92185	9.04103	11.0031
AT4G35230	6.70724	6.14885	8.28487	9.75274
AT4G35240	3.43788	3.44336	4.66846	1.50042
AT4G35250	7.71839	6.00831	9.92869	11.2532
AT4G35260	5.46017	6.99212	6.87118	7.91889
AT4G35270	3.94346	4.07581	6.24653	5.50155
AT4G35280	6.80836	5.65694	9.17254	8.00225
AT4G35290	6.23538	6.74617	8.3835	5.08476
AT4G35295	7.58357	8.39757	12.1643	11.92
AT4G35300	5.72981	7.44889	11.5068	10.0862
AT4G35310	5.02201	3.37308	5.78626	3.75105
AT4G35320	7.44875	4.88394	6.64105	6.83525
AT4G35335	10.2462	9.06516	10.8164	12.1701
AT4G35350	6.23538	8.25703	6.64105	8.0856
AT4G35360	7.8195	6.71103	10.126	10.5863
AT4G35370	6.50502	5.23531	6.93694	6.66854
AT4G35375	3.47159	4.18122	3.58354	3.16756
AT4G35380	4.31421	5.65694	7.10132	10.0862
AT4G35390	6.74095	4.18122	6.7068	6.66854
AT4G35410	10.2799	7.9408	11.2766	11.0864
AT4G35420	3.77493	6.11372	4.43832	5.83497
AT4G35440	8.19025	9.59221	10.7177	12.6702
AT4G35450	5.56128	7.97594	9.04103	8.25232
AT4G35460	5.15683	8.36244	7.75885	12.2534
AT4G35470	6.23538	6.71103	9.40267	7.41875
AT4G35480	2.62897	5.1299	4.89859	5.83497
AT4G35490	7.38134	6.14885	9.10678	13.087
AT4G35500	6.20167	9.17057	9.69856	9.75274
AT4G35510	4.48273	5.65694	8.35062	5.33483
AT4G35520	10.2125	10.2247	10.2903	10.0028
AT4G35530	7.75209	7.23808	8.44925	7.58546
AT4G35540	6.50502	7.20294	8.15336	7.50211
AT4G35550	2.02228	5.41099	7.03556	7.83553
AT4G35560	5.89833	4.98935	6.90406	3.41763
AT4G35570	8.42619	6.18399	8.28487	7.75218
AT4G35580	5.46017	11.8761	19.4957	21.0893
AT4G35590	6.87577	5.83262	10.2246	11.2532
AT4G35600	6.30279	5.79749	7.56159	8.00225
AT4G35610	4.68496	6.88671	8.51501	6.7519
AT4G35620	7.85321	7.48403	10.389	8.75246
AT4G35630	6.43761	7.0624	10.915	10.1695
AT4G35640	5.19053	4.3569	9.07391	9.2526
AT4G35650	3.74123	4.00554	6.60817	8.00225
AT4G35655	4.48273	4.18122	3.84655	3.58434
AT4G35660	5.12312	3.93526	4.76709	2.33399
AT4G35670	1.82006	3.54877	3.02464	2.00056
AT4G35680	4.81978	3.79472	4.83284	4.08448
AT4G35685	8.99917	5.86776	9.79719	11.8367
AT4G35690	3.33677	3.68931	3.12326	4.25119
AT4G35700	6.30279	4.63799	6.67392	8.00225
AT4G35710	4.34791	2.88118	3.61641	2.66742
AT4G35720	5.89833	5.05963	4.56983	3.00084
AT4G35725	3.5727	3.54877	3.3534	3.16756
AT4G35730	6.67354	11.9815	9.43555	12.3368
AT4G35733	3.23566	3.12713	3.45203	1.33371
AT4G35740	7.38134	7.76512	11.6383	12.6702
AT4G35750	6.23538	7.09753	6.54242	6.00169
AT4G35760	10.6844	11.9112	8.9424	13.7539
AT4G35770	8.22396	8.29217	9.40267	11.0031
AT4G35780	9.50474	10.1544	13.3478	15.3376
AT4G35783	4.38162	5.16504	6.93694	7.91889
AT4G35785	6.90947	8.01107	11.178	14.0039
AT4G35790	7.75209	7.69485	13.1177	12.3368
AT4G35800	9.60585	8.92462	11.6054	9.08588
AT4G35810	4.34791	4.84881	5.75338	3.91777
AT4G35820	4.2805	3.86499	3.9123	6.00169
AT4G35830	9.53844	8.01107	10.2903	12.7536
AT4G35840	3.94346	5.72722	6.54242	5.0014
AT4G35850	10.2462	9.38139	11.7369	12.5035
AT4G35860	7.71839	9.38139	16.3067	15.3376
AT4G35870	5.93204	8.46785	9.33692	6.41847
AT4G35880	8.69583	8.22189	12.5588	15.5877
AT4G35890	4.65126	7.02726	9.96157	9.66938
AT4G35900	4.81978	5.9029	6.7068	6.58518
AT4G35905	9.2014	8.53812	7.8246	7.66882
AT4G35910	5.72981	6.53535	8.31775	7.08532
AT4G35920	5.89833	5.34072	6.21365	5.91833
AT4G35930	4.38162	8.99489	7.59446	6.7519
AT4G35940	7.61727	7.1678	8.81089	7.83553
AT4G35950	6.03315	10.6112	10.8492	7.50211
AT4G35970	6.20167	7.58944	7.75885	7.08532
AT4G35980	8.86435	10.3301	10.4876	12.2534
AT4G35985	6.47131	3.93526	4.99722	4.50126
AT4G35987	9.30251	7.23808	11.6383	12.6702
AT4G36000	5.49387	4.04067	7.39721	6.33511
AT4G36010	5.96574	3.16227	5.35886	5.91833
AT4G36020	3.33677	4.07581	6.67392	5.25147
AT4G36030	5.6624	4.53258	4.4712	4.41791
AT4G36032	4.92089	6.7813	9.36979	10.0862
AT4G36040	2.99972	5.23531	6.83831	6.00169
AT4G36050	5.86463	8.60839	13.5451	16.0045
AT4G36052	7.1117	5.69208	9.23829	9.33596
AT4G36060	8.76323	8.43271	12.3616	13.5038
AT4G36070	2.49415	3.72445	4.01093	3.50098
AT4G36080	9.60585	8.25703	11.6383	15.1709
AT4G36090	9.67326	9.24085	13.3478	17.4216
AT4G36100	2.39304	4.42717	4.04381	4.66798
AT4G36105	5.08942	4.04067	6.60817	6.66854
AT4G36110	6.26908	4.28663	4.33969	4.00112
AT4G36120	7.54986	6.95699	9.27116	5.66826
AT4G36130	6.20167	5.9029	10.4218	6.91861
AT4G36140	8.66212	10.8923	14.0711	17.9217
AT4G36150	9.33622	10.6814	13.2492	18.0051
AT4G36160	4.58385	3.47849	4.43832	2.25063
AT4G36170	3.97716	3.23254	4.70134	2.5007
AT4G36180	5.56128	6.11372	11.6054	10.9197
AT4G36190	6.97688	7.34349	12.1314	10.6697
AT4G36195	10.0103	9.13544	10.0602	10.9197
AT4G36210	8.72953	11.595	9.86294	17.2548
AT4G36220	4.01087	3.37308	3.58354	3.41763
AT4G36230	3.50529	5.41099	4.4712	3.00084
AT4G36240	4.17939	4.56772	5.78626	3.0842
AT4G36250	4.88719	4.77854	5.85201	3.91777
AT4G36260	3.37047	3.75958	4.33969	5.41819
AT4G36270	11.3922	9.1003	12.0328	12.1701
AT4G36280	9.13399	7.90567	15.3862	16.0045
AT4G36290	8.45989	7.02726	11.0136	9.8361
AT4G36350	2.89861	5.5164	4.40545	3.16756
AT4G36360	3.5727	4.60285	7.56159	6.00169
AT4G36380	2.69638	2.74063	4.20819	3.75105
AT4G36390	8.99917	11.2788	13.2492	14.1706
AT4G36400	10.4148	10.5409	12.1972	12.4202
AT4G36410	5.56128	6.42994	8.05474	7.58546
AT4G36420	6.67354	9.45166	10.7835	9.16924
AT4G36430	4.38162	4.67313	3.25477	2.91749
AT4G36440	8.72953	7.76512	9.40267	8.50239
AT4G36450	7.54986	4.81367	3.97805	4.75133
AT4G36470	6.70724	5.41099	5.62188	5.50155
AT4G36480	5.39276	7.5543	12.9205	10.8364
AT4G36490	3.13454	4.7434	7.62734	8.83581
AT4G36500	5.08942	4.53258	6.34516	4.25119
AT4G36510	4.07827	2.88118	3.18902	3.25091
AT4G36515	9.16769	8.25703	8.54788	8.33567
AT4G36520	4.9546	6.07858	10.4547	10.5029
AT4G36530	6.77465	7.34349	11.704	11.6699
AT4G36540	9.2014	8.22189	12.0657	11.5032
AT4G36550	9.40362	8.08135	10.6849	11.4199
AT4G36570	3.5727	2.8109	2.36711	1.41706
AT4G36580	8.32507	11.1382	8.64651	7.58546
AT4G36590	3.20195	4.28663	3.87942	2.83413
AT4G36600	6.13426	3.82986	6.64105	6.33511
AT4G36610	3.87605	2.56495	3.78079	2.25063
AT4G36620	3.50529	4.11095	3.55066	2.25063
AT4G36630	9.2351	10.576	9.86294	11.7533
AT4G36640	6.57243	4.07581	4.33969	4.33455
AT4G36648	5.12312	4.25149	4.43832	5.91833
AT4G36650	7.51616	8.64353	8.67939	5.83497
AT4G36660	4.14568	6.00831	6.01639	7.50211
AT4G36670	5.19053	4.00554	4.76709	3.16756
AT4G36680	6.3702	7.80026	10.9479	10.4196
AT4G36690	9.2014	9.59221	15.1561	20.339
AT4G36700	6.70724	4.49745	5.91776	7.41875
AT4G36710	4.38162	4.95422	7.72597	4.91805
AT4G36720	6.97688	5.76235	5.78626	4.83469
AT4G36730	7.48245	5.9029	6.96981	8.25232
AT4G36740	4.51644	3.16227	3.05751	2.66742
AT4G36750	7.58357	6.6759	5.35886	6.66854
AT4G36760	6.50502	9.1003	14.3013	17.5883
AT4G36770	4.9546	5.02449	4.63558	4.50126
AT4G36780	7.48245	8.46785	8.41638	8.25232
AT4G36790	7.95432	5.37585	6.7068	6.91861
AT4G36800	10.2462	7.37862	8.87665	9.66938
AT4G36808	7.58357	7.13267	8.28487	4.75133
AT4G36810	4.01087	4.60285	8.90952	6.33511
AT4G36820	5.62869	4.88394	8.44925	5.5849
AT4G36830	6.97688	4.91908	9.92869	6.50183
AT4G36840	6.4039	7.09753	10.6191	12.9203
AT4G36850	4.81978	4.42717	5.75338	6.58518
AT4G36860	5.79722	6.46508	5.85201	3.91777
AT4G36870	3.539	4.3569	5.49037	9.08588
AT4G36880	3.26936	2.84604	3.71504	2.75077
AT4G36890	7.95432	7.13267	8.84377	11.5866
AT4G36900	2.73008	2.77577	5.42462	3.41763
AT4G36910	6.63984	7.34349	12.4273	12.6702
AT4G36920	4.2468	3.68931	3.94518	4.00112
AT4G36925	2.8649	2.95145	3.28765	1.58378
AT4G36930	5.93204	6.46508	12.3287	11.5866
AT4G36940	5.32535	6.32453	7.56159	8.41903
AT4G36945	6.97688	5.41099	9.00815	6.25176
AT4G36950	3.20195	3.40822	4.40545	4.50126
AT4G36960	7.95432	7.90567	9.59993	8.41903
AT4G36970	7.28023	6.95699	7.89035	7.33539
AT4G36980	8.15655	8.99489	7.49584	8.25232
AT4G36990	3.97716	3.44336	4.79996	3.16756
AT4G37000	6.03315	6.14885	5.39174	6.83525
AT4G37010	7.48245	4.49745	3.09039	3.00084
AT4G37020	5.08942	4.81367	7.66022	6.66854
AT4G37022	5.99945	6.35967	9.30404	9.50267
AT4G37030	4.51644	3.54877	3.09039	3.25091
AT4G37040	6.70724	8.67866	12.6903	16.4213
AT4G37050	2.99972	3.23254	3.55066	1.58378
AT4G37060	4.88719	3.5839	3.55066	2.00056
AT4G37070	5.05571	2.67036	2.76162	2.25063
AT4G37080	5.72981	7.1678	9.89582	7.50211
AT4G37090	9.57215	6.81644	7.33145	6.08504
AT4G37100	8.29137	7.13267	15.1561	8.83581
AT4G37110	8.56101	7.51917	10.0931	14.0873
AT4G37120	9.36992	5.65694	9.5013	6.7519
AT4G37130	7.7858	6.57049	11.9999	12.0034
AT4G37140	2.1571	5.62181	4.86572	5.91833
AT4G37150	4.2805	2.95145	3.97805	3.91777
AT4G37160	4.21309	3.75958	3.71504	1.25035
AT4G37170	5.86463	7.13267	7.85748	5.50155
AT4G37180	2.56156	4.53258	4.89859	4.50126
AT4G37190	11.2574	7.62458	6.87118	8.33567
AT4G37200	5.39276	6.21912	7.29858	7.16868
AT4G37210	8.25766	8.81921	5.49037	8.41903
AT4G37220	3.50529	5.86776	5.88489	6.91861
AT4G37225	3.13454	5.76235	13.7424	18.3385
AT4G37230	4.04457	4.14608	12.5588	13.8372
AT4G37235	5.93204	5.16504	7.29858	5.16812
AT4G37240	3.60641	4.14608	9.13966	8.33567
AT4G37250	6.26908	7.30835	12.9533	9.2526
AT4G37260	3.33677	4.7434	5.81914	9.16924
AT4G37270	7.58357	7.58944	11.3095	10.2529
AT4G37280	9.06658	7.34349	7.62734	7.66882
AT4G37290	9.60585	6.00831	4.96435	7.16868
AT4G37295	3.5727	2.84604	3.45203	2.41735
AT4G37300	7.24652	5.65694	6.31228	6.33511
AT4G37310	3.77493	3.30281	4.66846	3.50098
AT4G37320	3.30307	4.56772	6.50954	7.16868
AT4G37330	5.86463	3.5839	5.32599	5.0014
AT4G37340	2.93231	4.49745	4.76709	3.41763
AT4G37360	5.02201	4.56772	3.32052	3.6677
AT4G37370	5.89833	6.21912	4.79996	5.33483
AT4G37380	7.61727	7.5543	9.53418	10.6697
AT4G37390	4.2805	3.54877	3.94518	4.16784
AT4G37400	4.31421	5.55153	3.94518	3.41763
AT4G37409	3.70752	3.23254	3.02464	2.41735
AT4G37410	4.58385	5.23531	4.01093	3.16756
AT4G37420	2.56156	4.00554	3.18902	3.25091
AT4G37430	6.20167	6.07858	5.81914	5.75162
