ID	ATX1_hub	ATX2_hub	ATX2	ATX1	
AT5G56720	7.2621	7.38859	5.95343	4.574
AT5G56730	8.33005	8.94408	13.1075	12.5416
AT5G56740	6.40773	11.4231	14.0581	8.36108
AT5G56747	8.97083	7.9719	10.0058	9.00046
AT5G56750	7.1909	8.11772	8.1547	7.03314
AT5G56760	6.55013	7.58302	9.80565	7.27906
AT5G56770	4.91259	5.347	4.55262	5.80357
AT5G56780	5.33978	9.28434	8.25475	7.62334
AT5G56790	6.62132	9.23573	10.8062	8.65618
AT5G56795	4.699	9.72182	8.00461	6.19704
AT5G56800	4.27182	5.63866	5.203	4.47564
AT5G56810	5.62457	5.00674	3.00173	4.67237
AT5G56820	2.70549	4.42343	2.50144	3.34443
AT5G56830	3.41746	3.88873	3.15182	4.08217
AT5G56840	4.34302	4.90952	5.25303	4.62319
AT5G56850	7.76048	5.73588	7.55435	8.45945
AT5G56860	3.55985	5.10396	4.45256	3.04934
AT5G56870	5.90935	4.86091	5.40311	3.24607
AT5G56880	3.55985	6.51362	5.25303	3.63953
AT5G56890	6.33654	8.65242	8.40484	8.60699
AT5G56900	11.6763	12.0065	15.4089	12.4433
AT5G56910	9.6116	12.8814	10.8062	9.34474
AT5G56920	2.70549	3.25681	1.75101	2.50832
AT5G56930	9.39801	8.94408	15.4589	12.64
AT5G56940	9.32681	9.47878	13.7079	13.9679
AT5G56950	12.4595	7.9719	11.2065	11.4596
AT5G56960	3.13267	3.35403	2.6015	3.1477
AT5G56970	2.91908	2.38185	2.85164	2.55751
AT5G56980	7.76048	4.90952	5.45314	4.52482
AT5G56990	8.04526	11.9578	11.4066	6.73805
AT5G57000	9.82519	12.7842	8.60496	10.0825
AT5G57010	5.05499	6.12475	6.50375	5.01665
AT5G57015	7.04851	10.4024	10.356	9.04964
AT5G57020	6.62132	12.5898	12.207	10.0333
AT5G57030	12.8155	12.9786	13.7079	10.771
AT5G57035	8.97083	10.4996	8.1547	8.3119
AT5G57040	10.8219	12.3467	10.6561	9.68902
AT5G57050	6.97731	6.9511	5.80334	6.8856
AT5G57060	5.48217	9.43017	9.15527	8.11517
AT5G57070	3.91584	6.99971	7.75447	3.88544
AT5G57080	6.97731	7.4858	9.00519	5.80357
AT5G57090	4.12943	4.03456	4.8528	5.65603
AT5G57100	5.48217	11.0829	10.0058	7.47579
AT5G57110	3.77344	6.99971	8.10467	4.77073
AT5G57120	11.3203	11.0343	12.4071	10.4268
AT5G57123	3.98703	5.00674	4.90282	1.77058
AT5G57126	1.77993	1.26384	1.00058	1.52467
AT5G57130	4.7702	4.66648	5.05291	5.75439
AT5G57140	11.0355	10.9371	8.35481	10.0825
AT5G57150	7.40449	6.9025	5.85337	8.06598
AT5G57160	12.8155	9.33295	13.1075	11.3612
AT5G57170	7.97407	9.67322	7.40426	9.19719
AT5G57180	8.25886	7.53441	7.75447	6.2954
AT5G57190	5.12619	7.09693	6.85395	6.04949
AT5G57200	3.77344	3.06237	4.05233	5.50848
AT5G57210	7.40449	9.38156	9.45545	8.21353
AT5G57220	4.699	4.42343	4.90282	3.93463
AT5G57230	5.98055	12.6384	14.4083	8.16435
AT5G57240	5.26858	2.62489	3.45199	4.08217
AT5G57250	8.25886	12.687	11.1064	10.0333
AT5G57260	4.91259	3.01377	4.00231	4.42645
AT5G57270	7.33329	7.24276	9.35539	7.27906
AT5G57280	9.18442	13.2703	12.157	9.93493
AT5G57290	8.18766	14.6313	9.80565	8.3119
AT5G57300	7.47569	10.5482	10.1558	9.49229
AT5G57320	4.20062	5.44422	5.65326	5.31175
AT5G57330	8.61484	13.4647	16.7597	10.1317
AT5G57340	4.34302	6.07614	3.70213	6.54132
AT5G57345	5.55337	8.40938	6.65383	6.2954
AT5G57350	5.62457	8.06911	4.30248	4.47564
AT5G57360	7.04851	7.19415	7.10409	6.68886
AT5G57370	7.2621	9.0413	10.1558	6.44295
AT5G57380	5.26858	4.90952	6.2536	6.78723
AT5G57390	2.3495	2.28463	3.45199	2.80342
AT5G57400	4.91259	4.2776	3.10179	3.39362
AT5G57410	8.04526	10.0621	11.5567	8.21353
AT5G57420	4.12943	3.40264	4.45256	5.01665
AT5G57440	9.25561	14.4369	14.7585	11.7055
AT5G57450	9.6828	9.0413	12.7073	12.1482
AT5G57460	10.7508	12.2009	15.5089	10.5743
AT5G57480	10.6796	8.79825	13.0075	5.65603
AT5G57490	8.33005	8.94408	10.3059	10.1808
AT5G57500	4.55661	5.15257	3.75216	5.70521
AT5G57510	4.27182	4.90952	4.35251	3.09852
AT5G57520	1.99352	3.40264	2.20127	3.19688
AT5G57530	3.63105	2.6735	3.35193	3.29525
AT5G57540	3.06147	4.37482	3.10179	2.90179
AT5G57550	4.7702	6.9511	5.70329	4.62319
AT5G57560	5.55337	5.347	5.70329	4.37727
AT5G57565	8.68604	5.83309	8.1547	5.41011
AT5G57570	8.97083	7.58302	10.456	10.8202
AT5G57580	6.83491	10.4996	10.2559	9.49229
AT5G57590	9.6828	6.99971	10.7062	10.4268
AT5G57610	9.89639	7.68024	9.65556	8.06598
AT5G57620	3.13267	3.25681	3.00173	3.93463
AT5G57625	3.84464	1.89576	2.90167	3.1477
AT5G57630	9.32681	12.687	8.60496	5.90194
AT5G57640	6.55013	7.58302	9.05522	7.03314
AT5G57650	5.26858	7.4858	5.9034	4.96747
AT5G57655	7.90287	10.3051	9.35539	7.91844
AT5G57660	4.8414	5.44422	5.30305	4.96747
AT5G57685	5.48217	3.15959	4.95285	4.47564
AT5G57690	6.55013	7.68024	7.40426	4.8691
AT5G57700	8.11646	11.812	11.5567	8.21353
AT5G57710	5.55337	9.33295	7.75447	7.91844
AT5G57720	10.6796	11.1801	12.0569	8.11517
AT5G57740	7.54689	5.20118	6.90398	4.77073
AT5G57750	5.26858	3.7429	5.45314	4.42645
AT5G57760	3.20387	4.08317	5.15297	3.04934
AT5G57770	4.27182	3.45125	3.55205	2.95097
AT5G57780	4.48541	7.24276	5.25303	6.83641
AT5G57785	4.34302	2.72211	2.75158	3.63953
AT5G57790	4.91259	3.54847	3.6521	5.11501
AT5G57800	5.62457	9.77043	7.30421	5.60684
AT5G57810	5.98055	5.05535	5.9034	6.04949
AT5G57815	9.5404	14.5827	13.4077	11.6071
AT5G57820	6.97731	4.42343	6.10352	5.70521
AT5G57830	4.7702	7.4372	7.70444	5.95112
AT5G57840	4.62781	2.91655	4.35251	6.73805
AT5G57850	12.8867	13.5619	15.1087	12.2465
AT5G57860	9.04202	13.4647	15.559	13.0334
AT5G57870	6.19414	10.2079	9.10524	9.4431
AT5G57880	12.3883	13.9022	13.3077	17.8534
AT5G57887	9.11322	9.52739	8.75504	8.85291
AT5G57890	12.3171	14.4369	17.5101	12.7384
AT5G57900	9.04202	7.09693	11.8568	9.19719
AT5G57910	10.466	14.4855	15.2588	9.14801
AT5G57920	8.18766	6.22197	7.35424	7.67252
AT5G57930	12.9579	10.7912	15.709	11.2137
AT5G57940	13.1003	13.5133	13.0575	10.6727
AT5G57950	7.68928	12.6384	13.6579	10.8202
AT5G57960	11.8899	15.798	14.6084	14.1155
AT5G57970	11.0355	13.4647	12.8574	12.64
AT5G57980	4.8414	10.9857	7.75447	6.93478
AT5G57990	6.05175	8.26355	9.30536	4.47564
AT5G58000	6.26534	6.12475	12.4572	4.81992
AT5G58003	10.11	13.0272	17.1599	10.9186
AT5G58005	8.68604	12.3953	13.5578	10.5251
AT5G58010	6.83491	5.05535	4.90282	6.93478
AT5G58020	8.61484	12.7356	11.3065	8.45945
AT5G58030	7.68928	8.84686	10.7062	9.39392
AT5G58040	6.12294	7.82607	10.456	8.70536
AT5G58050	6.69252	7.82607	7.50432	7.91844
AT5G58060	9.11322	10.451	9.60553	10.0825
AT5G58070	10.0388	18.4229	10.1058	9.68902
AT5G58080	3.84464	3.25681	6.2536	5.41011
AT5G58090	7.61808	14.2911	12.4572	11.0661
AT5G58100	8.33005	18.1798	13.1576	12.6892
AT5G58110	6.69252	14.5827	12.4572	10.3776
AT5G58120	8.68604	9.0413	8.90513	8.75454
AT5G58130	11.5339	17.1104	18.7108	11.4104
AT5G58140	7.83167	17.5479	14.1081	11.558
AT5G58150	4.41422	10.451	14.5584	9.83657
AT5G58160	10.5372	14.5341	15.4089	10.9678
AT5G58170	2.70549	3.79151	5.5532	5.60684
AT5G58180	4.48541	3.54847	4.95285	5.80357
AT5G58190	9.6828	14.923	14.7085	11.4596
AT5G58200	8.11646	10.4024	12.3071	13.181
AT5G58210	5.41097	8.40938	12.157	11.2137
AT5G58220	11.9611	14.1453	15.0086	10.7219
AT5G58230	11.1779	13.3675	14.5584	10.7219
AT5G58240	12.5307	19.0548	27.5158	11.5088
AT5G58250	10.3948	17.3048	24.8643	12.2465
AT5G58260	7.97407	11.6662	15.2088	7.7217
AT5G58270	8.11646	12.2981	15.7591	8.21353
AT5G58280	10.1812	10.6454	11.2065	9.63983
AT5G58290	9.39801	12.4439	12.6573	9.93493
AT5G58300	8.33005	8.16633	10.356	7.08233
AT5G58310	7.68928	7.38859	11.1564	7.18069
AT5G58320	8.18766	7.14554	7.20415	8.21353
AT5G58330	8.54364	13.1731	16.1593	8.80373
AT5G58340	8.75723	11.4231	13.1576	9.54147
AT5G58350	7.68928	14.3883	11.9569	9.54147
AT5G58360	4.98379	5.20118	5.45314	6.04949
AT5G58370	7.90287	11.2773	11.1564	10.4268
AT5G58375	9.18442	7.38859	11.6567	11.3121
AT5G58380	5.55337	11.6176	8.35481	7.18069
AT5G58390	4.27182	2.96516	2.70156	3.04934
AT5G58400	2.84788	3.45125	4.50259	3.00015
AT5G58410	8.33005	11.7148	16.2594	10.2792
AT5G58412	3.55985	6.80528	5.5532	7.86925
AT5G58420	8.33005	14.3883	11.7568	7.08233
AT5G58430	7.1909	8.84686	11.1564	10.2792
AT5G58440	11.8187	18.5201	20.5118	11.2629
AT5G58450	11.8899	19.1034	21.2622	11.3612
AT5G58460	3.20387	3.25681	3.75216	4.22972
AT5G58470	8.33005	12.4925	12.5572	12.1482
AT5G58480	10.1812	13.2703	13.5578	12.1973
AT5G58490	7.47569	12.1037	15.4589	9.49229
AT5G58500	4.699	4.32621	5.25303	4.77073
AT5G58510	7.76048	13.5619	12.0569	11.6071
AT5G58520	6.05175	8.26355	13.6078	8.45945
AT5G58530	4.12943	5.63866	8.30478	4.42645
AT5G58540	6.33654	9.18712	6.65383	4.37727
AT5G58550	8.33005	16.1868	13.908	12.3449
AT5G58560	11.5339	16.2354	14.0581	11.7055
AT5G58570	7.97407	10.2565	10.6061	10.6727
AT5G58575	7.83167	15.6521	11.3065	9.00046
AT5G58580	4.7702	6.4164	5.95343	3.1477
AT5G58590	9.6116	18.0826	27.0156	11.2137
AT5G58600	12.2459	15.0202	10.1058	9.24637
AT5G58610	4.699	9.38156	11.0063	7.96762
AT5G58620	10.5372	15.4091	8.70501	10.6727
AT5G58630	7.2621	8.74964	11.0063	11.3121
AT5G58640	11.1067	10.4024	12.0069	9.88575
AT5G58650	8.82843	12.7842	11.6067	8.3119
AT5G58660	5.33978	6.12475	4.30248	5.01665
AT5G58670	6.90611	9.08991	7.30421	7.57416
AT5G58680	7.33329	11.7634	13.908	6.44295
AT5G58690	4.27182	7.53441	6.80392	5.26256
AT5G58700	6.83491	12.8814	9.80565	7.57416
AT5G58710	9.6828	9.0413	15.2588	12.8367
AT5G58720	8.54364	9.576	11.4566	6.24622
AT5G58730	5.62457	8.21494	9.85568	8.26271
AT5G58740	9.11322	10.694	11.9069	9.98411
AT5G58750	4.699	6.9025	5.50317	3.68871
AT5G58760	8.25886	14.7286	12.2571	11.9022
AT5G58770	6.76372	8.16633	10.7062	7.67252
AT5G58780	5.76696	3.06237	4.65268	3.59035
AT5G58782	3.13267	1.79854	3.35193	3.54116
AT5G58784	2.77668	5.68727	3.35193	4.52482
AT5G58787	8.75723	10.8884	10.1558	8.75454
AT5G58790	6.76372	7.9719	8.05464	9.59065
AT5G58800	10.11	14.1939	9.70559	7.52497
AT5G58810	3.55985	2.6735	3.15182	3.34443
AT5G58820	5.33978	4.37482	3.20184	2.65587
AT5G58830	3.34626	3.40264	2.6015	2.45914
AT5G58840	3.91584	5.20118	3.40196	3.98381
AT5G58850	3.63105	3.15959	3.15182	2.60669
AT5G58860	3.20387	2.96516	2.50144	4.52482
AT5G58870	7.1197	8.60381	7.35424	7.62334
AT5G58880	3.41746	4.76369	3.3019	3.68871
AT5G58890	4.05823	3.06237	2.75158	3.00015
AT5G58900	7.68928	4.76369	6.55377	3.98381
AT5G58910	4.12943	3.49986	2.9517	2.8526
AT5G58920	8.40125	8.11772	10.5061	9.68902
AT5G58930	6.97731	7.58302	10.9063	9.34474
AT5G58940	9.39801	11.569	11.8068	6.73805
AT5G58950	14.1682	11.812	10.6561	12.2957
AT5G58960	4.91259	4.61787	5.60323	4.42645
AT5G58970	8.11646	11.9092	10.7562	12.0498
AT5G58980	10.1812	11.8606	9.70559	10.6235
AT5G58990	10.3948	14.68	13.0075	10.4759
AT5G59000	4.48541	5.10396	6.95401	4.18054
AT5G59010	7.1909	9.08991	7.8045	5.95112
AT5G59020	8.47245	8.94408	11.1564	6.8856
AT5G59030	6.76372	6.4164	4.90282	4.08217
AT5G59040	3.77344	2.96516	2.50144	3.59035
AT5G59050	3.77344	6.17336	5.25303	4.8691
AT5G59070	3.41746	5.347	7.75447	4.27891
AT5G59080	3.84464	5.68727	6.00346	6.44295
AT5G59090	2.63429	3.45125	3.85222	3.19688
AT5G59100	3.27506	3.06237	3.15182	3.34443
AT5G59105	4.41422	1.84715	1.75101	2.16404
AT5G59110	2.4919	1.89576	1.75101	3.19688
AT5G59120	2.4919	3.11098	2.00115	3.09852
AT5G59130	7.1909	6.4164	5.203	4.91828
AT5G59140	9.18442	12.0551	7.90455	8.75454
AT5G59150	7.40449	11.6662	9.80565	9.09882
AT5G59160	7.33329	8.55521	8.20473	7.7217
AT5G59170	5.98055	10.8884	9.45545	5.95112
AT5G59180	5.33978	11.7634	15.7591	9.83657
AT5G59190	5.48217	5.10396	4.30248	3.63953
AT5G59200	10.466	8.60381	11.1564	7.96762
AT5G59210	7.47569	10.0621	9.60553	8.50863
AT5G59220	3.13267	7.38859	4.75274	3.29525
AT5G59230	6.97731	10.451	9.05522	9.19719
AT5G59240	9.5404	9.43017	8.25475	7.62334
AT5G59250	9.6116	9.0413	10.406	8.45945
AT5G59260	4.62781	5.15257	6.10352	4.96747
AT5G59270	3.27506	3.15959	4.40254	3.83626
AT5G59280	3.20387	5.39561	4.75274	3.78708
AT5G59290	6.97731	11.3259	13.7579	9.4431
AT5G59300	9.39801	8.5066	13.0575	9.34474
AT5G59305	3.27506	2.77072	3.90225	2.80342
AT5G59310	3.27506	1.94436	2.90167	3.68871
AT5G59320	3.84464	4.2776	3.90225	3.93463
AT5G59330	4.05823	3.54847	3.70213	4.08217
AT5G59340	3.98703	5.29839	5.30305	7.22988
AT5G59350	3.84464	7.92329	6.15354	2.95097
AT5G59360	4.34302	4.08317	3.50202	2.90179
AT5G59370	5.12619	3.79151	3.45199	3.00015
AT5G59380	5.62457	10.3537	5.5532	6.63968
AT5G59390	4.699	8.16633	8.45487	6.5905
AT5G59400	6.40773	8.26355	6.85395	9.04964
AT5G59410	7.83167	10.7426	12.5072	7.32824
AT5G59420	5.26858	12.5898	9.00519	6.14785
AT5G59430	7.2621	6.61084	6.75389	5.70521
AT5G59440	7.90287	9.43017	10.1058	7.7217
AT5G59450	4.91259	10.2565	9.75562	6.5905
AT5G59460	8.75723	14.5341	10.6061	11.017
AT5G59470	10.5372	14.3883	11.3065	13.0334
AT5G59480	6.90611	9.72182	9.2053	10.6727
AT5G59490	4.12943	6.31919	5.00288	5.01665
AT5G59500	8.97083	8.11772	7.15412	5.45929
AT5G59510	4.12943	5.73588	5.50317	6.2954
AT5G59520	5.19738	2.72211	4.20242	4.91828
AT5G59530	4.8414	6.22197	6.65383	4.13136
AT5G59540	5.05499	10.3537	9.15527	5.01665
AT5G59550	6.62132	7.9719	8.25475	5.1642
AT5G59560	8.75723	11.9578	11.6567	8.95127
AT5G59570	4.91259	8.99269	10.356	4.91828
AT5G59580	4.48541	3.84012	4.80277	5.60684
AT5G59590	5.55337	8.16633	7.40426	4.03299
AT5G59600	9.04202	11.2287	15.2088	7.82007
AT5G59610	5.90935	5.29839	7.55435	6.39377
AT5G59613	8.40125	10.5482	13.958	11.6071
AT5G59616	3.91584	3.11098	3.50202	3.68871
AT5G59620	2.3495	2.23602	1.80104	2.16404
AT5G59630	1.77993	3.25681	1.15066	3.49198
AT5G59640	1.85112	2.52767	2.30133	3.09852
AT5G59650	6.62132	4.37482	5.50317	5.41011
AT5G59660	4.699	5.10396	6.35366	3.78708
AT5G59662	7.68928	7.14554	8.55493	6.8856
AT5G59670	6.55013	6.27058	6.00346	4.77073
AT5G59680	6.33654	4.61787	4.95285	4.13136
AT5G59690	6.05175	8.60381	8.75504	6.09867
AT5G59700	5.19738	7.72885	7.30421	6.93478
AT5G59710	8.68604	8.84686	11.5066	11.1153
AT5G59720	9.18442	11.3745	8.00461	6.83641
AT5G59730	7.47569	8.5066	6.95401	6.68886
AT5G59732	8.33005	9.0413	9.75562	9.49229
AT5G59740	11.9611	11.4718	11.1564	10.8202
AT5G59750	10.11	11.0343	10.5061	8.80373
AT5G59760	6.33654	8.21494	6.85395	5.70521
AT5G59770	6.69252	5.15257	9.45545	7.37742
AT5G59780	4.8414	7.82607	10.6561	6.49213
AT5G59790	4.8414	6.12475	7.30421	6.2954
AT5G59800	7.54689	8.74964	8.70501	6.5905
AT5G59810	5.41097	3.45125	3.15182	4.18054
AT5G59820	7.76048	7.04832	7.90455	6.2954
AT5G59830	5.76696	6.70806	7.55435	8.85291
AT5G59840	10.6796	19.0062	22.3129	13.9679
AT5G59845	4.12943	3.01377	3.6521	5.70521
AT5G59850	8.54364	12.5412	10.7062	7.47579
AT5G59860	8.61484	12.8814	10.7062	7.47579
AT5G59865	5.41097	6.99971	5.00288	7.82007
AT5G59870	7.76048	8.70103	6.35366	5.55766
AT5G59880	6.90611	8.55521	6.95401	7.37742
AT5G59890	8.68604	9.33295	9.25533	7.7217
AT5G59900	10.9643	12.5412	11.8068	10.0333
AT5G59910	9.4692	10.7912	9.15527	6.98396
AT5G59920	8.25886	10.5482	10.9563	8.16435
AT5G59930	5.98055	4.18038	5.10294	4.42645
AT5G59940	4.41422	3.11098	4.75274	2.45914
AT5G59950	7.33329	9.77043	10.8062	8.06598
AT5G59960	8.04526	11.7634	9.60553	8.70536
AT5G59970	5.19738	10.3051	11.4066	6.73805
AT5G59980	6.55013	11.3745	11.3065	9.4431
AT5G59990	5.55337	6.70806	8.90513	7.42661
AT5G60010	6.55013	4.90952	3.20184	3.59035
AT5G60020	4.55661	3.54847	5.203	2.40996
AT5G60022	3.06147	3.84012	5.00288	3.83626
AT5G60030	8.33005	10.5482	9.40542	7.42661
AT5G60040	13.2426	13.5619	20.762	10.8694
AT5G60050	8.82843	10.3051	11.7067	10.23
AT5G60060	5.41097	5.97892	6.50375	5.21338
AT5G60070	2.84788	2.72211	2.9517	3.4428
AT5G60080	3.70225	3.40264	2.9517	3.59035
AT5G60090	4.05823	6.22197	4.40254	4.52482
AT5G60100	8.40125	12.2009	15.0587	11.0661
AT5G60110	3.63105	4.42343	5.75331	6.44295
AT5G60120	8.18766	9.47878	8.20473	6.83641
AT5G60130	6.97731	10.9857	12.3571	11.4104
AT5G60140	7.1197	10.4024	12.0569	7.37742
AT5G60142	11.3203	10.1593	8.70501	7.91844
AT5G60150	11.5339	13.1731	11.3065	9.83657
AT5G60160	6.83491	10.2565	12.207	7.08233
AT5G60170	8.47245	9.67322	9.90571	8.11517
AT5G60180	7.04851	8.36077	8.10467	7.52497
AT5G60190	9.96758	14.3883	12.107	11.8039
AT5G60200	2.56309	5.73588	3.25187	5.41011
AT5G60210	7.83167	10.7426	12.157	9.09882
AT5G60220	4.7702	7.92329	7.65441	5.90194
AT5G60230	10.2524	14.1939	14.3583	10.3776
AT5G60250	4.8414	10.8884	9.75562	6.78723
AT5G60260	6.76372	8.31216	8.70501	3.68871
AT5G60265	6.12294	8.40938	7.10409	4.47564
AT5G60270	6.05175	6.4164	9.50548	6.83641
AT5G60280	4.8414	10.2079	8.35481	7.67252
AT5G60290	8.54364	13.6592	12.6073	10.4268
AT5G60300	4.8414	8.02051	7.8045	6.19704
AT5G60310	4.48541	6.70806	4.80277	5.41011
AT5G60320	3.41746	2.72211	3.3019	3.00015
AT5G60335	4.699	6.51362	7.8045	8.26271
AT5G60340	5.12619	7.82607	7.65441	6.8856
AT5G60350	5.69576	5.24979	4.50259	5.60684
AT5G60360	7.83167	9.81904	10.406	8.80373
AT5G60370	8.47245	7.63163	8.35481	6.93478
AT5G60380	3.34626	2.81933	4.10236	3.1477
AT5G60390	5.76696	8.06911	9.25533	7.52497
AT5G60400	5.62457	9.47878	9.15527	8.70536
AT5G60410	7.33329	7.9719	9.40542	8.36108
AT5G60430	12.8155	12.7842	11.6067	14.0663
AT5G60440	4.48541	5.10396	2.10121	2.90179
AT5G60450	6.83491	8.65242	15.0086	7.77089
AT5G60460	6.62132	8.11772	7.40426	5.60684
AT5G60470	4.98379	4.61787	5.25303	4.67237
AT5G60480	2.4207	2.04158	2.40138	3.29525
AT5G60490	2.63429	2.62489	4.00231	4.22972
AT5G60500	3.20387	2.91655	2.70156	4.03299
AT5G60510	3.13267	4.22899	3.25187	3.09852
AT5G60520	2.2783	2.33324	2.10121	3.98381
AT5G60530	4.55661	3.35403	2.40138	2.16404
AT5G60540	5.19738	6.12475	6.90398	6.34458
AT5G60550	6.47893	7.04832	6.05349	7.67252
AT5G60560	3.27506	2.43046	1.70098	3.83626
AT5G60570	10.5372	10.2079	13.1576	11.7055
AT5G60580	7.97407	8.5066	7.60438	7.52497
AT5G60590	11.7475	14.0966	13.1075	12.6892
AT5G60600	11.7475	15.7007	15.4589	12.3941
AT5G60610	4.55661	6.99971	7.8045	6.2954
AT5G60615	4.48541	3.98595	3.60207	4.32809
AT5G60620	7.1197	11.0343	10.456	8.41026
AT5G60630	9.11322	5.83309	8.75504	8.16435
AT5G60640	4.98379	7.77746	7.50432	7.91844
AT5G60650	8.47245	4.52065	4.55262	6.5905
AT5G60660	2.84788	2.47907	3.85222	3.34443
AT5G60670	8.40125	10.6454	9.40542	5.75439
AT5G60680	3.41746	5.29839	4.45256	4.77073
AT5G60690	8.97083	9.52739	15.659	8.45945
AT5G60700	5.33978	9.08991	11.3565	7.77089
AT5G60710	4.699	7.72885	8.20473	4.47564
AT5G60720	5.98055	2.72211	4.45256	4.81992
AT5G60730	5.90935	4.47204	6.55377	6.49213
AT5G60740	7.04851	5.83309	7.00403	6.93478
AT5G60750	9.6116	10.2079	10.2059	7.67252
AT5G60760	4.48541	6.56223	6.30363	4.52482
AT5G60770	3.06147	2.47907	2.9517	2.40996
AT5G60780	4.20062	2.47907	3.05176	3.88544
AT5G60790	11.2491	10.694	14.4583	9.19719
AT5G60800	4.699	6.27058	5.05291	8.26271
AT5G60810	3.06147	4.37482	1.50086	3.54116
AT5G60820	6.62132	6.99971	7.35424	8.45945
AT5G60830	5.83816	4.13178	5.25303	5.95112
AT5G60840	5.90935	9.33295	9.70559	7.57416
AT5G60850	8.47245	10.1107	7.8045	4.18054
AT5G60860	6.97731	6.51362	5.60323	6.54132
AT5G60870	5.76696	7.09693	6.00346	5.60684
AT5G60880	5.12619	4.76369	3.70213	5.65603
AT5G60890	3.63105	5.10396	3.90225	3.1477
AT5G60900	4.8414	5.44422	7.20415	6.24622
AT5G60910	5.90935	8.79825	8.5049	5.85276
AT5G60920	6.19414	12.3953	9.25533	8.21353
AT5G60930	11.7475	10.2565	10.8563	14.1647
AT5G60940	13.385	14.2911	13.0075	14.5581
AT5G60950	5.83816	10.1107	9.65556	6.8856
AT5G60960	5.41097	8.94408	8.00461	6.14785
AT5G60970	4.699	6.51362	4.95285	4.52482
AT5G60980	14.2394	15.7007	18.7108	13.4269
AT5G60990	10.8219	11.0829	14.3082	11.017
AT5G61000	12.3171	12.7842	12.5072	12.1482
AT5G61010	10.9643	11.2287	11.2565	12.1973
AT5G61020	10.0388	14.923	11.3565	11.8531
AT5G61030	8.75723	12.0551	10.0558	8.41026
AT5G61040	8.18766	10.0135	11.3065	8.65618
AT5G61050	4.05823	3.7429	4.8528	5.36093
AT5G61060	10.3236	9.72182	10.9063	10.2792
AT5G61070	9.25561	11.569	9.40542	7.42661
AT5G61090	6.05175	5.83309	7.75447	3.68871
AT5G61100	4.05823	6.27058	4.20242	5.95112
AT5G61110	2.77668	4.61787	3.55205	3.00015
AT5G61120	8.97083	11.4718	9.65556	8.55781
AT5G61130	9.4692	12.9786	14.6084	10.2792
AT5G61140	7.2621	12.2009	10.8062	7.08233
AT5G61150	9.96758	13.6106	13.808	9.59065
AT5G61160	4.20062	4.32621	5.9034	2.16404
AT5G61170	7.68928	8.84686	7.25418	7.03314
AT5G61180	6.33654	6.27058	6.20357	8.06598
AT5G61190	11.4627	10.7912	10.9063	10.23
AT5G61200	4.98379	6.22197	5.65326	6.93478
AT5G61210	10.5372	8.5066	11.3065	12.3941
AT5G61220	11.8187	17.8395	20.5618	13.3777
AT5G61230	7.76048	13.2703	12.6573	10.771
AT5G61240	9.04202	11.3745	12.107	9.4431
AT5G61250	4.91259	6.75667	6.05349	6.8856
AT5G61260	7.40449	5.54144	6.05349	5.85276
AT5G61270	7.04851	12.9786	10.2059	7.22988
AT5G61280	5.12619	3.93734	5.9034	5.80357
AT5G61290	4.699	3.2082	4.60265	4.22972
AT5G61300	7.1197	8.5066	11.2565	10.6727
AT5G61310	11.6763	14.9716	14.0081	12.8859
AT5G61320	7.2621	4.13178	7.95458	5.65603
AT5G61330	6.33654	10.451	12.0569	7.52497
AT5G61340	7.54689	6.51362	8.40484	4.67237
AT5G61350	8.82843	7.14554	8.70501	7.47579
AT5G61360	6.19414	5.15257	5.80334	7.13151
AT5G61370	5.05499	10.2565	10.5561	8.36108
AT5G61380	5.69576	12.2009	9.80565	9.29555
AT5G61390	10.466	12.0065	10.9063	12.1973
AT5G61400	7.76048	9.47878	10.8062	11.2629
AT5G61410	4.98379	7.14554	7.35424	6.09867
AT5G61412	5.98055	8.55521	6.10352	7.96762
AT5G61420	3.70225	3.98595	3.10179	4.18054
AT5G61430	5.55337	5.54144	6.85395	3.54116
AT5G61440	6.62132	8.21494	8.55493	4.62319
AT5G61450	9.39801	13.7564	12.4071	12.0006
AT5G61455	6.69252	8.55521	7.95458	8.36108
AT5G61460	9.25561	12.2009	10.7062	9.29555
AT5G61470	3.27506	2.72211	2.55147	2.8526
AT5G61480	6.47893	4.13178	6.2536	4.77073
AT5G61490	6.47893	10.2079	9.45545	13.1318
AT5G61495	4.62781	5.44422	4.30248	6.04949
AT5G61500	9.6116	13.8536	12.157	13.0826
AT5G61510	11.0355	9.576	10.0058	10.4268
AT5G61520	7.40449	11.6662	9.00519	6.73805
AT5G61530	11.7475	12.9786	12.4572	14.0663
AT5G61540	12.8155	15.4577	18.2605	12.0006
AT5G61550	4.8414	5.347	5.70329	6.44295
AT5G61560	8.75723	11.0343	8.40484	6.5905
AT5G61570	4.62781	8.45799	7.85452	5.55766
AT5G61580	7.76048	11.1801	12.207	9.29555
AT5G61590	6.12294	11.1315	7.10409	4.81992
AT5G61600	6.55013	7.58302	6.15354	5.55766
AT5G61605	5.05499	3.25681	3.3019	5.31175
AT5G61610	6.47893	6.22197	6.35366	4.37727
AT5G61620	2.63429	2.81933	4.40254	4.08217
AT5G61630	3.34626	3.88873	4.65268	3.93463
AT5G61640	5.55337	7.72885	7.00403	5.80357
AT5G61650	3.34626	3.64568	3.75216	3.39362
